,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
1445,1445,health today birthday curry voco cardiff,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Nice day at the health spa today for alfordk73's birthday. Walked out feeling so fresh and healthy that I've ordered a curry to balance it out @ voco St. David's Cardiff https://t.co/FwXPZtjswm,nice day at the health spa today for alfordks birthday walked out feeling so fresh and healthy that i've ordered a curry to balance it out  voco st david's cardiff ,2019-05-07 17:00:40+00:00,None,1,Positive
1446,1446,touch deja league trophy parade yesterday mick littlewoods party telford foster,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@Mickharford may have had a touch of deja vu when he held the League One trophy aloft on the @LutonTown open-top bus parade yesterday. Flashback to 1988 when Big Mick held the Littlewoods Cup as the party bus negotiated the Telford Way roundabout. Dibble and Foster also in pic.. https://t.co/2NZkrX42V1, may have had a touch of deja vu when he held the league one trophy aloft on the  opentop bus parade yesterday flashback to when big mick held the littlewoods cup as the party bus negotiated the telford way roundabout dibble and foster also in pic ,2019-05-07 18:27:30+00:00,None,1,Positive
1447,1447,butterfield voice result,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.5732254370951334,False,(Brian Butterfield voice) The results have been...increbidle. https://t.co/byNH3YkOhH,brian butterfield voice the results have beenincrebidle ,2019-05-07 20:57:40+00:00,None,0,None
1448,1448,jrgen klopp manager champion league trophy,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Jürgen Norbert Klopp 👏👏👏 If ever a manager deserved a Champions League trophy ...,jrgen norbert klopp  if ever a manager deserved a champions league trophy ,2019-05-07 21:04:36+00:00,None,1,Positive
1449,1449,tomorrow glad tweet,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,I turn 34 tomorrow. I'm glad to see I've aged better than this tweet. https://t.co/5cQeZgc9LP,i turn tomorrow i'm glad to see i've aged better than this tweet ,2019-05-07 21:18:36+00:00,Life,1,Positive
1450,1450,count bishop woman bishop woman suffragan woman,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3825591483053627,False,By my (very) rough count: 5 of 15 new diocesan bishops appointed since women could be become bishops are women. 18 of 33 suffragans are women. https://t.co/Rcd4h90qsz,by my very rough count of new diocesan bishops appointed since women could be become bishops are women of suffragans are women ,2019-05-07 21:20:06+00:00,None,0,None
1451,1451,suffragan diocesan suffragan bishop process profile interview committee range people diocesan,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2805837511569288,False,"So that is pretty much 50/50 among suffragans, but only one in three of diocesans. Worth noting that suffragans appointed solely by diocesan bishop, whereas there is complex process of written profiles, interviews, committees featuring wide range of people to appoint diocesans.",so that is pretty much among suffragans but only one in three of diocesans worth noting that suffragans appointed solely by diocesan bishop whereas there is complex process of written profiles interviews committees featuring wide range of people to appoint diocesans,2019-05-07 21:22:13+00:00,None,1,Positive
1452,1452,decade woman bishop suffragan diocesan majority today competition course,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"And, the many decades where women could not be bishops means that even among suffragans and especially diocesans, men still have healthy majority today. (Not that it is a competition of course).",and the many decades where women could not be bishops means that even among suffragans and especially diocesans men still have healthy majority today not that it is a competition of course,2019-05-07 21:24:01+00:00,None,1,Positive
1453,1453,diocese people,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3788792861615537,False,@cleave_mark I was just trying to explain where their dioceses are as 'Lichfield' doesn't mean much to most non-church people., i was just trying to explain where their dioceses are as lichfield doesn't mean much to most nonchurch people,2019-05-08 06:49:42+00:00,None,0,None
1454,1454,second tweet figure county lichfield cover pedantry,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.686112847151065,False,@cleave_mark Because in the 20 seconds I took to compose that tweet I couldn't figure out which county Lichfield roughly covers. Is such pedantry really necessary?, because in the seconds i took to compose that tweet i couldn't figure out which county lichfield roughly covers is such pedantry really necessary,2019-05-08 07:19:11+00:00,None,0,None
1455,1455,diocese county region,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3440743392008905,False,@cleave_mark It's almost like dioceses don't cover counties exactly and so maybe it's best to use broader regions to describe them?, it's almost like dioceses don't cover counties exactly and so maybe it's best to use broader regions to describe them,2019-05-08 07:24:26+00:00,None,1,Positive
1456,1456,stay oulton park monday cold easter bank holiday sunburn,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@ChronSallie @CheshireLive Stay warm! Oulton Park was so cold on Monday I actually caught a (minor) cold from it. Bit different from this Easter bank holiday when I got a bit of sunburn there instead...,  stay warm oulton park was so cold on monday i actually caught a minor cold from it bit different from this easter bank holiday when i got a bit of sunburn there instead,2019-05-08 08:42:56+00:00,None,1,Positive
1457,1457,bishop whole diocese lichfield part staffordshire warwickshire west tweet meant name location name,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.5069152550535337,False,"@Adrian_Hilton This is true, but the bishop actually serves the whole of the diocese of Lichfield, which covers parts of Staffordshire, Warwickshire and the West Midlands. My poorly phrased tweet meant to translate the diocese names into geographical locations rather than the see names.", this is true but the bishop actually serves the whole of the diocese of lichfield which covers parts of staffordshire warwickshire and the west midlands my poorly phrased tweet meant to translate the diocese names into geographical locations rather than the see names,2019-05-08 08:47:01+00:00,None,1,Positive
1458,1458,condition backlash,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Brexit: The conditions are ripe for the biggest backlash imaginable https://t.co/ybp35Zdzra,brexit the conditions are ripe for the biggest backlash imaginable ,2019-05-08 09:10:30+00:00,None,0,None
1459,1459,opportunity seat,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,I wonder if they will take the opportunity to actually have enough seats for every MP. https://t.co/yX2s0XI4pN,i wonder if they will take the opportunity to actually have enough seats for every mp ,2019-05-08 11:08:59+00:00,None,1,Positive
1460,1460,mother theresa steptoe joshing pmqs brexitliverpool result europe morecambe wise,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"Mother Theresa and Steptoe joshing in PMQs about Brexit/Liverpool and ""getting a good result in Europe"". Hilarious. The funniest duo since Morecambe Wise. Not. #PMQs",mother theresa and steptoe joshing in pmqs about brexitliverpool and getting a good result in europe hilarious the funniest duo since morecambe wise not ,2019-05-08 11:10:27+00:00,None,1,Positive
1461,1461,thanks oulton park monday cold contrast easter bank holiday monday sunburn,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3308122938499179,False,"@ChronCarmella Thanks - try to stay warm! I was at Oulton Park on Monday and it was so cold I actually caught a small cold from it. By contrast, on Easter Bank Holiday Monday, I got a bit of sunburn there...", thanks  try to stay warm i was at oulton park on monday and it was so cold i actually caught a small cold from it by contrast on easter bank holiday monday i got a bit of sunburn there,2019-05-08 12:07:57+00:00,None,1,Positive
1462,1462,tabloid novel start trilogy history politics cubaciajfk horror vietnam nixon,5,5_book_writer_author_list,book - writer - author - list - bookshop - read - library - year - reading - paperback,0.9488067074989328,False,"‘American Tabloid’ is one of those must-read novels, and the start of a great trilogy. It combines history and politics, takes in Cuba/CIA/JFK, the horrors of the Vietnam War, Nixon and much more.📚 https://t.co/7Ld5sN17yT",american tabloid is one of those mustread novels and the start of a great trilogy it combines history and politics takes in cubaciajfk the horrors of the vietnam war nixon and much more ,2019-05-08 12:58:20+00:00,Life,2,Negative
1463,1463,reading journey character time,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@James_Quilter Disagree, they are both worth reading to continue the journey with the characters. Definitely all worth the time.", disagree they are both worth reading to continue the journey with the characters definitely all worth the time,2019-05-08 13:54:00+00:00,None,1,Positive
1464,1464,football bloody hell,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Football. Bloody Hell,football bloody hell,2019-05-08 20:58:56+00:00,None,2,Negative
1465,1465,hell fire,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,HELL FIRE,hell fire,2019-05-08 20:59:22+00:00,None,2,Negative
1466,1466,rate champion football match history thing,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3865538403105764,False,"At this rate, fully expecting the Champions League final to be the Greatest Football Match In The History Of All Things.",at this rate fully expecting the champions league final to be the greatest football match in the history of all things,2019-05-08 21:07:42+00:00,None,1,Positive
1467,1467,liverpool game night comeback,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.8311761399717019,False,I missed the Liverpool game last night so can we agree that was the best comeback ever please. Nice one.,i missed the liverpool game last night so can we agree that was the best comeback ever please nice one,2019-05-08 21:41:00+00:00,None,1,Positive
1468,1468,birthday today time song,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@MaraWilson It was my birthday today, and I always like to find time to listen to this song: https://t.co/FxZA3CIFmo", it was my birthday today and i always like to find time to listen to this song ,2019-05-09 00:01:32+00:00,None,1,Positive
1469,1469,bear today something kind,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"Thankfully, we don’t have any distressed bears in #Essex, but today could still be the day you do something great. Be kind and have a lovely day, wherever you are. https://t.co/lQIlbfEsmX",thankfully we don’t have any distressed bears in  but today could still be the day you do something great be kind and have a lovely day wherever you are ,2019-05-09 06:01:58+00:00,None,1,Positive
1470,1470,syndrome troupe drag scene,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,The Down's syndrome troupe stirring up the drag scene https://t.co/aju7yzftUr,the down's syndrome troupe stirring up the drag scene ,2019-05-09 07:27:26+00:00,None,2,Negative
1471,1471,book quartet tabloid class,5,5_book_writer_author_list,book - writer - author - list - bookshop - read - library - year - reading - paperback,0.7894912550665709,False,"@Sederrick I don’t like the other books, never could get into the LA quartet but Amaerican Tabloid is in a different class.", i don’t like the other books never could get into the la quartet but amaerican tabloid is in a different class,2019-05-09 07:48:03+00:00,Life,1,Positive
1472,1472,inspiration birthday joseph,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"A true inspiration. Happy 10th birthday, Joseph. https://t.co/QT7uYLPyxk",a true inspiration happy birthday joseph ,2019-05-09 09:17:06+00:00,None,1,Positive
1473,1473,website order yesterday afternoon address nothing note,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@AmazonHelp Hi, your website says an order I placed was “handed to resident” yesterday afternoon at my address, but it was not. Nothing left outside, no note etc. Can you help?", hi your website says an order i placed was handed to resident yesterday afternoon at my address but it was not nothing left outside no note etc can you help,2019-05-09 09:40:29+00:00,None,1,Positive
1474,1474,neighbour parcel nothing parcel housemate yesterday mine,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,"@AmazonHelp Yes, my neighbours who usually accept parcels received nothing. I was in all day and received other Amazon parcels for housemates yesterday, but mine was not among them.", yes my neighbours who usually accept parcels received nothing i was in all day and received other amazon parcels for housemates yesterday but mine was not among them,2019-05-09 09:48:58+00:00,Life,1,Positive
1475,1475,week life report picture page,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"Another quiet week in the life of @LutonTown. Reports and pictures on pages 1, 2, 3, 4, 5, 6, 7. https://t.co/ZIHgbx6olp",another quiet week in the life of  reports and pictures on pages ,2019-05-09 11:26:56+00:00,None,0,None
1476,1476,picture chimpanzee reference race baby everybody,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2108994293346246,False,"You tweeted a picture of a chimpanzee in reference to a mixed race baby. And rather than apologise, you’ve spent the day blaming everybody else 🤷🏻‍♂️ https://t.co/Zc8FnNyL7S",you tweeted a picture of a chimpanzee in reference to a mixed race baby and rather than apologise you’ve spent the day blaming everybody else  ,2019-05-09 12:28:54+00:00,None,2,Negative
1477,1477,honour year journalist luton dunstable village name,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6947205300040816,False,"@nazihunteralan The greatest honour I've received during 50 years as a journalist in Luton, Dunstable and surrounding villages. Thank you so much. What's your name again?", the greatest honour i've received during years as a journalist in luton dunstable and surrounding villages thank you so much what's your name again,2019-05-09 15:10:42+00:00,None,1,Positive
1478,1478,reflection power football champion comeback pull football,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4208002760092239,False,This is a lovely little reflection on the power of football to move us like little else Champions League semi-final comebacks show unique pull of 'tribal' football https://t.co/TPnKgT7Vh1,this is a lovely little reflection on the power of football to move us like little else champions league semifinal comebacks show unique pull of tribal football ,2019-05-09 18:01:14+00:00,None,1,Positive
1479,1479,batch cooky daughter exam,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Just finished another batch of cookies to send off to help my daughter get through her uni exams. #mum,just finished another batch of cookies to send off to help my daughter get through her uni exams ,2019-05-09 19:54:52+00:00,None,1,Positive
1480,1480,sister race cynicism hopkins column piece refugee cheek,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4914824345595561,False,I have a sister that is mixed race and I’m not parking my cynicism. You let Katie fucking Hopkins loose with a column and oversaw her pieces calling for refugees to be shot and left to drown. I don’t know how you’ve got the barefaced cheek to tweet this to be honest. https://t.co/Y9Qe6Mc2Be,i have a sister that is mixed race and i’m not parking my cynicism you let katie fucking hopkins loose with a column and oversaw her pieces calling for refugees to be shot and left to drown i don’t know how you’ve got the barefaced cheek to tweet this to be honest ,2019-05-09 20:58:28+00:00,None,2,Negative
1481,1481,others starr thanks front page comedian home today,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6427047292304968,False,"Some liked him, others hated him, but Freddie Starr will always be remembered thanks to this famous front page in The Sun. The legendary comedian was found dead at his Spanish home today, aged 76. #FreddieStar https://t.co/xhVwhRejwZ",some liked him others hated him but freddie starr will always be remembered thanks to this famous front page in the sun the legendary comedian was found dead at his spanish home today aged  ,2019-05-09 22:17:20+00:00,None,2,Negative
1482,1482,emma barnett people,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Emma Barnett doing a great job for the BBC holding people to account. https://t.co/IVLFeWLsUm,emma barnett doing a great job for the bbc holding people to account ,2019-05-10 07:55:11+00:00,None,1,Positive
1483,1483,thread service announcement,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0493362505577612,False,This thread is a public service announcement. 👏👏👏 https://t.co/wWXgbD1RYH,this thread is a public service announcement  ,2019-05-10 08:20:50+00:00,None,0,None
1484,1484,story life,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.8506754027135485,False,@ciar_ra True story. Never saw my life going this way. 🤔, true story never saw my life going this way ,2019-05-10 10:00:49+00:00,None,1,Positive
1485,1485,interview conversation rooney people life story,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Really decent interview here with @KishWidyaratna in conversation with Sally Rooney for @LRB talking about her writing. Interesting to hear how her novel ‘Normal People’ started life as a failed short story. https://t.co/Ub2KbGDDSv,really decent interview here with  in conversation with sally rooney for  talking about her writing interesting to hear how her novel normal people started life as a failed short story ,2019-05-10 10:25:36+00:00,None,1,Positive
1486,1486,thanks league score,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@LutonNews_LTFC Many thanks for organising the league again, Mike. A great bit of fun. I can see why I finished 9th (correct scores), but I'll say I finished 6th equal, if asked.", many thanks for organising the league again mike a great bit of fun i can see why i finished correct scores but i'll say i finished equal if asked,2019-05-10 10:26:44+00:00,None,1,Positive
1487,1487,week ownership hell road trip,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2250712691309934,False,@trent_dan @Mazda_UK @mx5oc I’m a week into MX-5 ownership and this is one hell of an inspiring road trip. Off to pack my (small) bags...,   i’m a week into mx ownership and this is one hell of an inspiring road trip off to pack my small bags,2019-05-10 12:22:57+00:00,None,2,Negative
1488,1488,birthday people,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,Happy Birthday @mercurytheatre I have donated to celebrate and I hope lots of other people from #Colchester and beyond do too. #Theatre #Arts 🎉🎭 https://t.co/rMnBu6bLYA,happy birthday  i have donated to celebrate and i hope lots of other people from  and beyond do too    ,2019-05-10 13:38:45+00:00,None,1,Positive
1489,1489,ticket swing roundabout,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.972817398522305,False,Got Gervais tour tickets though so swings and roundabouts and all that,got gervais tour tickets though so swings and roundabouts and all that,2019-05-10 14:31:18+00:00,None,0,None
1490,1490,affair exam standard grade time brexit deal answer,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2966329653002855,False,Finally passed my NCTJ Public Affairs exam to the ‘gold standard’ grade. Third time lucky... unlike Theresa May’s Brexit deal (which ironically was one of the answers). https://t.co/Dphu8kRk9G,finally passed my nctj public affairs exam to the gold standard grade third time lucky unlike theresa may’s brexit deal which ironically was one of the answers ,2019-05-10 15:29:56+00:00,None,1,Positive
1491,1491,tragedy club part year piss rival final,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@WeahsCousin The real tragedy is when your club was part of the original Big Six, but is now resigned to finishing 8th every year and taking the piss out of your biggest rivals when they lose European finals you can only dream of making.", the real tragedy is when your club was part of the original big six but is now resigned to finishing every year and taking the piss out of your biggest rivals when they lose european finals you can only dream of making,2019-05-10 16:21:21+00:00,None,2,Negative
1492,1492,presumability impartiality restriction purdah,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@JoelTaylorhack Presumability due to BBC impartiality restrictions during purdah?, presumability due to bbc impartiality restrictions during purdah,2019-05-10 20:21:29+00:00,None,0,None
1493,1493,shakespears sister thing,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,Shakespears Sister are a thing again! 😯,shakespears sister are a thing again ,2019-05-10 22:27:18+00:00,None,0,None
1494,1494,dropin water tower event talk today summer,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3901915264325323,False,"Well, this looks like fun #Colchester Free drop-in Build Your Own Water Tower event for #children AND free talks for all today @firstsite @ColchesterBPT #Jumbo Summer. @HeritageFundUK #NationalLotteryHeritageFund @hatprojects https://t.co/8oHTRxSSGP",well this looks like fun  free dropin build your own water tower event for  and free talks for all today    summer    ,2019-05-11 07:20:09+00:00,None,1,Positive
1495,1495,graham norton night performance,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@andrewsteel52 They were on Graham Norton last night and the performance was ... not well received 😐, they were on graham norton last night and the performance was  not well received ,2019-05-11 07:23:45+00:00,None,2,Negative
1496,1496,number book year hour night,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,These numbers that @daniellesteel has achieved are amazing (7 books a year) and she does it on as little as four hours sleep a night. https://t.co/m8Xe8AvBdw,these numbers that  has achieved are amazing  books a year and she does it on as little as four hours sleep a night ,2019-05-11 08:31:32+00:00,None,1,Positive
1497,1497,answer please,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.3380730156531386,False,@VeoliaUK @haringeycouncil @VeoliaUK @haringeycouncil can i get an answer please?,    can i get an answer please,2019-05-11 08:43:28+00:00,Life,1,Positive
1498,1498,event child noon summer,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Great fun @firstsite #Colchester FREE EVENT for children. Drop-in anytime noon to 4pm #Jumbo Summer ⁦@HeritageFundUK⁩ https://t.co/So6Ygo3dCj,great fun   free event for children dropin anytime noon to  summer  ,2019-05-11 11:14:25+00:00,None,1,Positive
1499,1499,battle place championship player trip vega reward league title,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"While @SunderlandAFC, @officialpompey, @CAFCofficial and @drfc_official battle for the final place in next season's Championship, @LutonTown players relax on a trip to Las Vegas as a reward for winning the League One title. Marvellous. https://t.co/LJSOoFRbmf",while    and  battle for the final place in next season's championship  players relax on a trip to las vegas as a reward for winning the league one title marvellous ,2019-05-11 11:50:53+00:00,None,1,Positive
1500,1500,tweet preseason title,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,Abysmal tweet when we've just shambled our way to 16th as pre-season title favourites 🤦‍♂️ https://t.co/Y3COWExHkg,abysmal tweet when we've just shambled our way to as preseason title favourites  ,2019-05-11 13:46:07+00:00,Life,0,None
