,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
365,365,night,-1,-1_nurse_care_time_health,nurse - care - time - health - people - year - nursing - today - patient - work,0.0,True,"ME - ICU RN- NIGHTS - Lewiston, ME https://t.co/SSMdmJAXuD"
369,369,shift canton,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"LPN Day/Evening Shift - Canton, NY https://t.co/LzUubcXTzg"
371,371,rnor wilcox center honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.7972751915624192,True,"HI -RN/OR - Wilcox Medical Center - KAUAI [160-1106210-64008] - Honolulu, HI https://t.co/YPfS95qIv9"
376,376,kapiolani labor delivery week honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.9567944630079608,True,"HI - Kapiolani RN Labor Delivery **12 weeks ** [130-1106191-64008] - Honolulu, HI https://t.co/88BNCVD82n"
381,381,brewster,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"OB/Med Surg - Brewster, WA https://t.co/BYqGmMu9XT"
382,382,community health home health middlebury,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,1.0,True,"VT - Community Health Nurse (Home Health RN) - Middlebury, VT https://t.co/gnONeLqqqc"
391,391,nurse home health ramon,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,1.0,True,"Registered Nurse RN Home Health - San Ramon, CA https://t.co/SHdIFQWgJb"
416,416,janesville pharmacy perm janesville,2,2_food_school_life_meal,food - school - life - meal - child - caterer - nutrition - water - bottle - baby,1.0,True,"Janesville, WI - Certified Pharmacy Tech -Inpatient- Perm- - Janesville, WI https://t.co/v3mNC3NVjM"
425,425,punchbowl hour date honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.8321348921893412,True,"HI - RN SURGICAL ICU QMC PUNCHBOWL (D/N - 36 HOURS) 4/2/19 START DATE - Honolulu, HI https://t.co/tMnwJTUCsu"
433,433,forty fort pediatrics,0,0_morning_thing_chris_thanks,morning - thing - chris - thanks - everyone - welcome - jenny - message - glove - brain,0.9111226382485544,True,"Forty Fort - LPN-- Pediatrics (DAYS) - FortyFort, PA https://t.co/WzlOe3xvay"
435,435,code,8,8_tweet_twitter_quiz_compassion,tweet - twitter - quiz - compassion - account - facebook - code - anniversary - tiktok - guess,0.5647924266038576,True,"ME - OR RN. dept code 76010 - Bangor, ME https://t.co/U8hMCHB4iK"
436,436,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.76131311311987,True,"ME - Ortho/Med Surg - Nights - Lewiston, ME https://t.co/E4NEUWYS0i"
440,440,care night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"NH- RN Critical Care - ED - Nights - Nashua, NH https://t.co/tFBcS0IHVy"
452,452,nicupicu night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.9032339067985072,True,"PA - RRT NICU/PICU Nights - Allentown, PA https://t.co/Fcl8amIYQ2"
453,453,rnhome health cavendish,3,3_thank_follow_thanks_sorry,thank - follow - thanks - sorry - question - reply - help - response - health - mention,1.0,True,"VT/NH -RN-Home Health - Cavendish, VT https://t.co/d0mjtd7BMM"
456,456,hospice worker daly city,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,1.0,True,"Hospice - Medical Social Worker - Daly City, CA https://t.co/jYeWJpwaKw"
466,466,night baudette,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.6846779326233802,True,"MN CNA, Nights - Baudette, MN https://t.co/wxSDAGqjqL"
471,471,vvsc vail,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,0.9952495231548084,True,"CO - RN, OR, VVSC - Flexible - Vail, CO https://t.co/m0uaqahoQK"
474,474,telemetry pali momus honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.9282082791592908,True,"HI- Telemetry RN (Pali Momi) - Honolulu, HI https://t.co/CAPMFzCal8"
480,480,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.4505625895144567,True,"NY - RN - ICU - Nights - Lowville, NY https://t.co/a6151XUChq"
482,482,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.7272708271489479,True,"WA - RRT Nights - Aberdeen, WA https://t.co/oZHzNSN5wQ"
483,483,fort defiance,0,0_morning_thing_chris_thanks,morning - thing - chris - thanks - everyone - welcome - jenny - message - glove - brain,0.6837339523938081,True,"AZ- (2) RN-MSU [2645-PO 9015 ] - Fort Defiance, AZ https://t.co/1aTExK2gkr"
484,484,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.4505625895144567,True,"ME - ICU RN- NIGHTS - Lewiston, ME https://t.co/SSMdmJAXuD"
488,488,shift canton,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"LPN Day/Evening Shift - Canton, NY https://t.co/LzUubcXTzg"
490,490,rnor wilcox center honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"HI -RN/OR - Wilcox Medical Center - KAUAI [160-1106210-64008] - Honolulu, HI https://t.co/YPfS95qIv9"
495,495,kapiolani labor delivery week honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.912137974628199,True,"HI - Kapiolani RN Labor Delivery **12 weeks ** [130-1106191-64008] - Honolulu, HI https://t.co/88BNCVD82n"
500,500,brewster,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"OB/Med Surg - Brewster, WA https://t.co/BYqGmMu9XT"
501,501,community health home health middlebury,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,0.934187101292252,True,"VT - Community Health Nurse (Home Health RN) - Middlebury, VT https://t.co/gnONeLqqqc"
510,510,nurse home health ramon,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,1.0,True,"Registered Nurse RN Home Health - San Ramon, CA https://t.co/SHdIFQWgJb"
535,535,janesville pharmacy perm janesville,2,2_food_school_life_meal,food - school - life - meal - child - caterer - nutrition - water - bottle - baby,0.6916778773534854,True,"Janesville, WI - Certified Pharmacy Tech -Inpatient- Perm- - Janesville, WI https://t.co/v3mNC3NVjM"
544,544,punchbowl hour date honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.8838061101016352,True,"HI - RN SURGICAL ICU QMC PUNCHBOWL (D/N - 36 HOURS) 4/2/19 START DATE - Honolulu, HI https://t.co/tMnwJTUCsu"
552,552,forty fort pediatrics,0,0_morning_thing_chris_thanks,morning - thing - chris - thanks - everyone - welcome - jenny - message - glove - brain,1.0,True,"Forty Fort - LPN-- Pediatrics (DAYS) - FortyFort, PA https://t.co/WzlOe3xvay"
554,554,code,8,8_tweet_twitter_quiz_compassion,tweet - twitter - quiz - compassion - account - facebook - code - anniversary - tiktok - guess,0.8379599727464755,True,"ME - OR RN. dept code 76010 - Bangor, ME https://t.co/U8hMCHB4iK"
555,555,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.6598009677454176,True,"ME - Ortho/Med Surg - Nights - Lewiston, ME https://t.co/E4NEUWYS0i"
559,559,care night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"NH- RN Critical Care - ED - Nights - Nashua, NH https://t.co/tFBcS0IHVy"
571,571,nicupicu night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.7019145227209088,True,"PA - RRT NICU/PICU Nights - Allentown, PA https://t.co/Fcl8amIYQ2"
572,572,rnhome health cavendish,3,3_thank_follow_thanks_sorry,thank - follow - thanks - sorry - question - reply - help - response - health - mention,1.0,True,"VT/NH -RN-Home Health - Cavendish, VT https://t.co/d0mjtd7BMM"
575,575,hospice worker daly city,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,0.751637793974942,True,"Hospice - Medical Social Worker - Daly City, CA https://t.co/jYeWJpwaKw"
585,585,night baudette,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"MN CNA, Nights - Baudette, MN https://t.co/wxSDAGqjqL"
590,590,vvsc vail,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,0.7840422705929041,True,"CO - RN, OR, VVSC - Flexible - Vail, CO https://t.co/m0uaqahoQK"
593,593,telemetry pali momus honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.9764461820588684,True,"HI- Telemetry RN (Pali Momi) - Honolulu, HI https://t.co/CAPMFzTLcG"
599,599,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.4191370771648655,True,"NY - RN - ICU - Nights - Lowville, NY https://t.co/a6151Ycd8Y"
601,601,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.7930618660544606,True,"WA - RRT Nights - Aberdeen, WA https://t.co/oZHzNSvu8g"
602,602,fort defiance,0,0_morning_thing_chris_thanks,morning - thing - chris - thanks - everyone - welcome - jenny - message - glove - brain,0.7680830532403831,True,"AZ- (2) RN-MSU [2645-PO 9015 ] - Fort Defiance, AZ https://t.co/1aTExJKEVR"
603,603,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.2998625661941335,True,"ME - ICU RN- NIGHTS - Lewiston, ME https://t.co/SSMdmJSymb"
607,607,shift canton,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"LPN Day/Evening Shift - Canton, NY https://t.co/LzUubcGiaG"
609,609,rnor wilcox center honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"HI -RN/OR - Wilcox Medical Center - KAUAI [160-1106210-64008] - Honolulu, HI https://t.co/YPfS95976z"
614,614,kapiolani labor delivery week honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.7937045797036865,True,"HI - Kapiolani RN Labor Delivery **12 weeks ** [130-1106191-64008] - Honolulu, HI https://t.co/88BNCVlwDN"
619,619,brewster,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.9420408462226914,True,"OB/Med Surg - Brewster, WA https://t.co/BYqGmMu9XT"
620,620,community health home health middlebury,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,1.0,True,"VT - Community Health Nurse (Home Health RN) - Middlebury, VT https://t.co/gnONeLqqqc"
629,629,nurse home health ramon,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,1.0,True,"Registered Nurse RN Home Health - San Ramon, CA https://t.co/SHdIFQWgJb"
654,654,janesville pharmacy perm janesville,2,2_food_school_life_meal,food - school - life - meal - child - caterer - nutrition - water - bottle - baby,1.0,True,"Janesville, WI - Certified Pharmacy Tech -Inpatient- Perm- - Janesville, WI https://t.co/v3mNC3NVjM"
663,663,punchbowl hour date honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"HI - RN SURGICAL ICU QMC PUNCHBOWL (D/N - 36 HOURS) 4/2/19 START DATE - Honolulu, HI https://t.co/tMnwJTUCsu"
671,671,forty fort pediatrics,0,0_morning_thing_chris_thanks,morning - thing - chris - thanks - everyone - welcome - jenny - message - glove - brain,1.0,True,"Forty Fort - LPN-- Pediatrics (DAYS) - FortyFort, PA https://t.co/WzlOe3xvay"
673,673,code,8,8_tweet_twitter_quiz_compassion,tweet - twitter - quiz - compassion - account - facebook - code - anniversary - tiktok - guess,0.4637249309411521,True,"ME - OR RN. dept code 76010 - Bangor, ME https://t.co/U8hMCHB4iK"
674,674,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.1924577606504456,True,"ME - Ortho/Med Surg - Nights - Lewiston, ME https://t.co/E4NEUWYS0i"
678,678,care night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"NH- RN Critical Care - ED - Nights - Nashua, NH https://t.co/tFBcS0IHVy"
690,690,nicupicu night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"PA - RRT NICU/PICU Nights - Allentown, PA https://t.co/Fcl8amIYQ2"
691,691,rnhome health cavendish,3,3_thank_follow_thanks_sorry,thank - follow - thanks - sorry - question - reply - help - response - health - mention,0.98181525010711,True,"VT/NH -RN-Home Health - Cavendish, VT https://t.co/d0mjtd7BMM"
694,694,hospice worker daly city,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,1.0,True,"Hospice - Medical Social Worker - Daly City, CA https://t.co/jYeWJpwaKw"
704,704,night baudette,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"MN CNA, Nights - Baudette, MN https://t.co/wxSDAGqjqL"
709,709,vvsc vail,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,1.0,True,"CO - RN, OR, VVSC - Flexible - Vail, CO https://t.co/m0uaqahoQK"
712,712,telemetry pali momus honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.7117125012904612,True,"HI- Telemetry RN (Pali Momi) - Honolulu, HI https://t.co/CAPMFzCal8"
718,718,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.5006003842275955,True,"NY - RN - ICU - Nights - Lowville, NY https://t.co/a6151XUChq"
720,720,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.0346224413611774,True,"WA - RRT Nights - Aberdeen, WA https://t.co/oZHzNSN5wQ"
721,721,fort defiance,0,0_morning_thing_chris_thanks,morning - thing - chris - thanks - everyone - welcome - jenny - message - glove - brain,0.8998463024816405,True,"AZ- (2) RN-MSU [2645-PO 9015 ] - Fort Defiance, AZ https://t.co/1aTExK2gkr"
722,722,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.2963326830267827,True,"ME - ICU RN- NIGHTS - Lewiston, ME https://t.co/SSMdmJAXuD"
726,726,shift canton,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"LPN Day/Evening Shift - Canton, NY https://t.co/LzUubcGiaG"
728,728,rnor wilcox center honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"HI -RN/OR - Wilcox Medical Center - KAUAI [160-1106210-64008] - Honolulu, HI https://t.co/YPfS95qIv9"
733,733,kapiolani labor delivery week honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"HI - Kapiolani RN Labor Delivery **12 weeks ** [130-1106191-64008] - Honolulu, HI https://t.co/88BNCVD82n"
738,738,brewster,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"OB/Med Surg - Brewster, WA https://t.co/BYqGmMu9XT"
739,739,community health home health middlebury,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,0.9701848066708574,True,"VT - Community Health Nurse (Home Health RN) - Middlebury, VT https://t.co/gnONeLqqqc"
748,748,nurse home health ramon,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,0.7444756123340857,True,"Registered Nurse RN Home Health - San Ramon, CA https://t.co/SHdIFQWgJb"
773,773,janesville pharmacy perm janesville,2,2_food_school_life_meal,food - school - life - meal - child - caterer - nutrition - water - bottle - baby,0.8580969339137821,True,"Janesville, WI - Certified Pharmacy Tech -Inpatient- Perm- - Janesville, WI https://t.co/v3mNC3NVjM"
782,782,punchbowl hour date honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,0.8242072916147258,True,"HI - RN SURGICAL ICU QMC PUNCHBOWL (D/N - 36 HOURS) 4/2/19 START DATE - Honolulu, HI https://t.co/tMnwJTUCsu"
790,790,forty fort pediatrics,0,0_morning_thing_chris_thanks,morning - thing - chris - thanks - everyone - welcome - jenny - message - glove - brain,1.0,True,"Forty Fort - LPN-- Pediatrics (DAYS) - FortyFort, PA https://t.co/WzlOe3xvay"
792,792,code,8,8_tweet_twitter_quiz_compassion,tweet - twitter - quiz - compassion - account - facebook - code - anniversary - tiktok - guess,0.7724978603819268,True,"ME - OR RN. dept code 76010 - Bangor, ME https://t.co/U8hMCHB4iK"
793,793,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.1105865054623427,True,"ME - Ortho/Med Surg - Nights - Lewiston, ME https://t.co/E4NEUWYS0i"
797,797,care night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.7272778790020524,True,"NH- RN Critical Care - ED - Nights - Nashua, NH https://t.co/tFBcS0IHVy"
809,809,nicupicu night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"PA - RRT NICU/PICU Nights - Allentown, PA https://t.co/Fcl8amIYQ2"
810,810,rnhome health cavendish,3,3_thank_follow_thanks_sorry,thank - follow - thanks - sorry - question - reply - help - response - health - mention,1.0,True,"VT/NH -RN-Home Health - Cavendish, VT https://t.co/d0mjtd7BMM"
813,813,hospice worker daly city,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,0.8343180760902738,True,"Hospice - Medical Social Worker - Daly City, CA https://t.co/jYeWJpwaKw"
823,823,night baudette,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"MN CNA, Nights - Baudette, MN https://t.co/wxSDAGqjqL"
828,828,vvsc vail,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,1.0,True,"CO - RN, OR, VVSC - Flexible - Vail, CO https://t.co/m0uaqahoQK"
831,831,telemetry pali momus honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"HI- Telemetry RN (Pali Momi) - Honolulu, HI https://t.co/CAPMFzCal8"
837,837,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.0859232241265335,True,"NY - RN - ICU - Nights - Lowville, NY https://t.co/a6151XUChq"
839,839,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.1302666995284332,True,"WA - RRT Nights - Aberdeen, WA https://t.co/oZHzNSN5wQ"
840,840,fort defiance,0,0_morning_thing_chris_thanks,morning - thing - chris - thanks - everyone - welcome - jenny - message - glove - brain,1.0,True,"AZ- (2) RN-MSU [2645-PO 9015 ] - Fort Defiance, AZ https://t.co/1aTExK2gkr"
841,841,night,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,0.4716567925289343,True,"ME - ICU RN- NIGHTS - Lewiston, ME https://t.co/SSMdmJAXuD"
845,845,shift canton,1,1_night_shift_holiday_bank,night - shift - holiday - bank - tonight - break - wait - match - show - lunch,1.0,True,"LPN Day/Evening Shift - Canton, NY https://t.co/LzUubcXTzg"
847,847,rnor wilcox center honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"HI -RN/OR - Wilcox Medical Center - KAUAI [160-1106210-64008] - Honolulu, HI https://t.co/YPfS95qIv9"
852,852,kapiolani labor delivery week honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"HI - Kapiolani RN Labor Delivery **12 weeks ** [130-1106191-64008] - Honolulu, HI https://t.co/88BNCVD82n"
857,857,brewster,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"OB/Med Surg - Brewster, WA https://t.co/BYqGmMu9XT"
858,858,community health home health middlebury,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,0.9112370468334732,True,"VT - Community Health Nurse (Home Health RN) - Middlebury, VT https://t.co/gnONeLqqqc"
867,867,nurse home health ramon,4,4_home_house_space_beach,home - house - space - beach - trip - housing - shame - garden - care - hospice,0.9520497572074236,True,"Registered Nurse RN Home Health - San Ramon, CA https://t.co/SHdIFQWgJb"
892,892,janesville pharmacy perm janesville,2,2_food_school_life_meal,food - school - life - meal - child - caterer - nutrition - water - bottle - baby,1.0,True,"Janesville, WI - Certified Pharmacy Tech -Inpatient- Perm- - Janesville, WI https://t.co/v3mNC3NVjM"
901,901,punchbowl hour date honolulu,6,6_love_photo_peace_brilliant,love - photo - peace - brilliant - hour - mine - wedding - picture - honolulu - smile,1.0,True,"HI - RN SURGICAL ICU QMC PUNCHBOWL (D/N - 36 HOURS) 4/2/19 START DATE - Honolulu, HI https://t.co/tMnwJTUCsu"
