,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
12141,12141,46426,week league campaign friendly attitude youngster opportunity stake claim future thing feeling year,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@clydebankfc Six weeks into the league campaign, still in the cup, and we're arranging midweek friendlies - I LIKE that attitude! And giving some of the youngsters an opportunity to stake their claims for the future is no bad thing either. Getting a very good feeling about this year. 🔴⚪⚫",2020-12-03 11:33:25+00:00,None
12142,12142,65120,mince cake,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.7594528071115862,False,@AngelinaPanozzo Not even mince pies? My MIL hates them - calls them dead fly cakes if she makes them for my FIL :D,2020-12-03 11:37:05+00:00,None
12143,12143,50362,congratulation outdoor investment supporter gift superb,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Congratulations @damoandtheomen on delivering a fantastic #Crowdfunder for @BreakingTradUK. Set out to raise £4500 to create new outdoor covid-friendly show. Attracted investment of nearly £8K from 227 supporters - nearly £35 ave. gift. Superb. 1/2 https://t.co/uKLf2Ujjsk,2020-12-03 11:40:19+00:00,None
12144,12144,50361,planning audience thanks reward comms video messenger work year admirationlove community chuffed,0,0_tweet_twitter_account_follower,tweet - twitter - account - follower - timeline - anxiety - feed - parody - audience - thing,0.8121044398316415,False,"How? 1) Careful planning 2) Knowing his audience well (thanks @josprackland). 3) Interesting, unique, experiential rewards 4) Strong, regular comms inc. video, different 'messengers' 5) Doing great work building years of admiration+love in the #folk community Chuffed. 2/2",2020-12-03 11:40:20+00:00,Life
12145,12145,55074,stats ghost year,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,i don't use spotify so i don't have stats to show it but you can all rest assured that i listened to a Lot of ghost this year,2020-12-03 12:32:42+00:00,None
12146,12146,41449,thanks show,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@RussJEvans @mindmachineband @TinGunOfficial @CleaDeSebrock @jaaynsmusic @DitseaYella Thanks and have a fabulous show! https://t.co/Q6J5Th4ss2,2020-12-03 12:54:05+00:00,None
12147,12147,5239,yeah action fraud joke,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.4023801827955489,False,@Conorxroy Omg that is mental!!! Yeah we just called action fraud and they were useless man what a joke,2020-12-03 12:56:39+00:00,None
12148,12148,38249,voltage booster,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,My vivid voltage booster box arrived n I’m trying not to open it until Saturday n it’s killing me already,2020-12-03 12:57:47+00:00,None
12149,12149,10122,jamie sausage roll credit card mood,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.9358410150345576,False,Jamie putting a Gregg's sausage roll on his credit card is my 2020 mood,2020-12-03 13:01:01+00:00,None
12150,12150,5238,police manager ilysm,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Tom makes me giggle when I need it like.. “Hun call the police back and ask to speak to the manager maybe?” Hahaha ilysm,2020-12-03 13:03:36+00:00,None
12151,12151,7079,storm lawrence album punk band water music,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.1604903310468045,False,"29. Quiet Storm- The Lawrence Arms Forgot about this album for a good while after it was released so I was surprised by much it had stuck when I went back to it. If you like some ramshackle pop punk or bands like Hot Water Music, you should give this a spin 👌🏼 https://t.co/So6KyjUREu",2020-12-03 14:00:41+00:00,None
12152,12152,50360,imbecile gavin williamson imbecile idea charm ability minister speechless,1,1_tory_corbyn_labour_party,tory - corbyn - labour - party - union - policy - truss - flag - pension - starmer,1.0,False,@PaulBRamsbottom I don't generally comment on imbeciles but... ... Gavin Williamson is a total imbecile. The idea that a man so absent of charm and lacking any obvious ability can be cabinet minister leaves me (almost) speechless.,2020-12-03 14:34:10+00:00,Life
12153,12153,61569,part week,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.602278278387593,False,It was so great to be part of this wonderful virtual gig. Do watch it over this week! https://t.co/xYD95Qr5GN,2020-12-03 14:40:59+00:00,None
12154,12154,9052,stop everton club interest closure season ticket wipe,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.9876531054269369,False,"@marcusforrest87 @LFC Full stop. Everton - The People’s club. Now, in the interest of closure - let’s see your own season ticket, you closely-followed, illegitimate wet wipe.",2020-12-03 15:53:59+00:00,None
12155,12155,14600,knxwledge miss,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,knxwledge don’t miss https://t.co/2GV5KvNUQh,2020-12-03 16:25:09+00:00,None
12156,12156,40202,song sound eurovision entry,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.692323775170913,False,Is it just me or does this song sound like it’s a Eurovision entry? https://t.co/ISldpigA3v,2020-12-03 16:33:38+00:00,None
12157,12157,40201,thing course,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8001713768549215,False,"This is never a bad thing, of course",2020-12-03 16:33:58+00:00,None
12158,12158,55073,bassoon lesson week altho face,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,bassoon lesson went better than last week altho i do feel like my face is falling off,2020-12-03 17:05:37+00:00,None
12159,12159,40200,wait taylor swift artist catalogue,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,I cannot wait for Taylor Swift to be my top artist again when she starts releasing her re-recorded catalogue. I'm ready.,2020-12-03 18:10:00+00:00,None
12160,12160,40199,someone explain shelf trend thing thanks,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Can someone please explain to me the Elf on The Shelf trend? Is it a British thing? Thanks,2020-12-03 18:19:06+00:00,None
12161,12161,61568,talk mate,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.9394255640814528,False,@ljwilliamsmusic Talk to @LauraYourForte mate. 👍🏻,2020-12-03 18:49:23+00:00,None
12162,12162,10981,love year,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Love and respect her more every year... https://t.co/FX2vBTgyS1,2020-12-03 18:59:50+00:00,None
12163,12163,42859,page single drop year,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,You’re welcome!! @MusicCityMemo awesome page!!! hopefully 🙏 you all can show me some love when my singles and new EPs drop this next year 🤘🏽🎤🎸🤠 https://t.co/Q41QpMuOl6,2020-12-03 19:58:20+00:00,None
12164,12164,42858,page debut drop year,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@MusicCityMemo You’re welcome @MusicCityMemo awesome page!!! God willing 🙏 you all can show me some love when my debut singles drop this next year 🤠🎤🎸🙏 #2021 #thecomebackkid,2020-12-03 19:59:59+00:00,None
12165,12165,61567,thank interview playing night time radio,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0162421039845597,False,Thank you to @BBCCWR for having me on for a live interview and playing Silent Night for the first time on radio! Buy the single directly from https://t.co/lbodQKyxh7,2020-12-03 20:37:54+00:00,None
12166,12166,28307,month flowerpot marketplace sculpture snowman bell nativity scene chess,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.1684824251363021,False,"A few months ago, I accidentally bought 413 flowerpots for $30 from FB marketplace. Experimenting with ultra-modern sculptures. Considering painting to represent snowmen, bells (pic #3), maybe a Nativity scene? how about a chess set? https://t.co/f6LLQBx40X",2020-12-03 20:45:29+00:00,None
12167,12167,37241,reading modernist pessoa,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.4825229596463334,False,Some reading listening about the great Portuguese modernist Pessoa https://t.co/bR59asNnRV https://t.co/hzCKjOFEPg,2020-12-03 21:08:18+00:00,None
12168,12168,40198,sorry mince chocolate orange,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,I’m sorry but... mince pies over chocolate orange?! #imaceleb,2020-12-03 21:19:46+00:00,None
12169,12169,28306,lighthouse thank link christmas treeintheround kind thing size shape something wall tree,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,"@aemckennon the lighthouses are very cool! thank you for the link! what I want to try is a 3D Christmas tree-in-the-round kind of thing, but about 200/413 pots are the same small size- not sure I can pull off the conical shape. maybe something against the wall, like an espaliered tree?",2020-12-03 22:10:39+00:00,Life
12170,12170,28305,thanks wire stem support shape bell idea rain chain spring corner gutter,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.3427072640271241,False,"@meerenai Thanks! I re-bent a wire floral stem support to use the curly shape at the top. I like the bell idea, too. Also thinking rain chain for spring at the corner gutters...",2020-12-03 22:12:26+00:00,None
12171,12171,28304,estate sale seller shelf shelf time thanks vinegar kind icky,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@Piano_Shop Estate sale; I don't think the seller realized there were 4-5 rows of pots deep on each shelf. ""Clear the shelves out for $30"". Took a long time to load the car. Ooooh, thanks for the vinegar tip. some of these are kind of icky.",2020-12-03 22:14:55+00:00,None
12172,12172,40197,year today heart,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,A year ago today I was singing my heart out at a @whereisMUNA gig. One of the best gigs ever. Cannot wait to experience that again 🙏🏼🙏🏼🙏🏼,2020-12-03 23:31:47+00:00,None
12173,12173,12301,call rain,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@EdMcConnellKM I heard your call. You will find the rain has now stopped.,2020-12-04 00:07:07+00:00,None
12174,12174,5237,tale soundtrack,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,The Shark Tale soundtrack will forever be a B O P,2020-12-04 00:07:47+00:00,None
12175,12175,28303,laptop piano music rack student studio,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.2547220995371465,False,"scrolling frantically on the laptop which is on the piano music rack, playing along with student, happy, oblivious to the messy studio. https://t.co/FahE8YNtmR",2020-12-04 00:58:02+00:00,None
12176,12176,5236,hello minute shark soundtrack,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@davie576 hi hello been home five minutes and a miss shark tale soundtrack already :(,2020-12-04 02:44:15+00:00,None
12177,12177,28302,screenshot hohner pokerwork video advent calendar video sooooo keyword flutelike thanks,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"Dear @squeezyjohn, will this squeezebox (screenshot from your Hohner Pokerwork video) also be featured on an advent calendar video? I'm sooooo intrigued by the keyword that looks very 19th c flute-like. thanks! https://t.co/2xzBOILtuU",2020-12-04 02:57:10+00:00,None
12178,12178,5235,defo need obvs carwash lead,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@davie576 Defo needs rereleasing that like, obvs carwash being the lead single",2020-12-04 02:57:18+00:00,None
12179,12179,5234,woahhh rude,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@davie576 Woahhh rude https://t.co/hKAVI3gAwY,2020-12-04 03:05:38+00:00,None
12180,12180,14599,mood week,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.1367616234374819,False,mood all week #XboxShare https://t.co/MIjCgUz4KH,2020-12-04 04:21:09+00:00,None
12181,12181,42857,school disrespect sport,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8254467098286912,False,My Dad was a #Texas High School FB coach for over 30 yrs in the #RGV and he would of been disgusted by this. Complete disrespect for the sport. 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ https://t.co/VkUR3IpHkv,2020-12-04 06:05:25+00:00,None
12182,12182,42856,damn news reason,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,#RGVFootball damn we gonna make the news for all the wrong reasons https://t.co/08FekouSf1,2020-12-04 06:13:10+00:00,None
12183,12183,42855,stuff fight hand player call game gonna reason,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@Veronique956 Lmao I’ve seen some crazy stuff lol from fights when shaking hands , illegal hits and fans running to hit players , but this ...🤦🏽‍♂️this is just uncalled for. Refs make bad calls but you take it and just play your game , he’s gonna put #RGVFootball on the map for the wrong reasons",2020-12-04 06:16:53+00:00,None
12184,12184,50359,dana experience opposite observation,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@danaksegal I agree with Dana. From my experience, the opposite of Louise's observation is true.",2020-12-04 06:49:35+00:00,None
12185,12185,34857,depth stupidity,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Manchild #GavinWilliamson plumbs new depths of stupidity https://t.co/xKgXqrz3Vk,2020-12-04 07:41:08+00:00,None
12186,12186,50358,decision team mission opportunity play child time,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,V sad to see that the wonderful @eurekamuseum will remain closed until 2021. This won't have been a decision taken lightly; the whole E! team lives to deliver its mission of bringing extraordinary opportunities for creative play learning to all children. These are tough times. https://t.co/eKFRw02897,2020-12-04 08:46:28+00:00,None
12187,12187,10121,everyone song bandcamp,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.6132216547808105,False,"Hey everyone, I've put a new song on my bandcamp! Would appreciate you all having a listen 🙏 https://t.co/Ih6vdlE33p",2020-12-04 09:08:30+00:00,None
12188,12188,42854,word tonight,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Damn even Schefty got word of what happened tonight in the #RGV https://t.co/EzqXFwinFp,2020-12-04 10:06:23+00:00,None
12189,12189,12300,mouse alert isle sheppey,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,MICE alert on the sun-kissed Isle of Sheppey! https://t.co/TGrRKg7khp,2020-12-04 11:16:40+00:00,None
12190,12190,61565,thanks version,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@forivadell @ljwilliamsmusic Thanks Tom. Hope you enjoy my version.,2020-12-04 11:16:55+00:00,None
12191,12191,61566,clip charity christmas today,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.6070752867850852,False,Here’s a little clip of my new charity Christmas single out today on @Bandcamp for #BandcampFriday https://t.co/lbodQKyxh7 https://t.co/5AdlpiILZ4,2020-12-04 11:16:55+00:00,Life
12192,12192,65119,shame singer grounding pitch,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@stewlee81 I think less common - which is a shame. Also probably because the singers want more grounding for relatable pitches... But theres some lovely pieces out there that do it,2020-12-04 11:54:47+00:00,None
12193,12193,55072,country evil,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8632019074076,False,lrt this country is so transparently fucking evil,2020-12-04 11:59:02+00:00,None
12194,12194,65118,song instrument standard woop yazoo,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Here's my top songs... you can tell I teach a lot of different instruments of different standards with this... Woop Yazoo is on there! https://t.co/LnSudvc919,2020-12-04 12:00:14+00:00,None
12195,12195,10120,remix demo today,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.5836272659505791,False,"@fionaliddell me and also @conorheafey! He has his new single, a remix, and a new demo available today: https://t.co/xKkOAAPrLB",2020-12-04 12:53:36+00:00,None
12196,12196,37240,gerund style,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Starting with a gerund is rarely good style,2020-12-04 13:00:48+00:00,None
12197,12197,10119,kieran drum,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,lmao kieran has been playing drums while i've been speaking because apparently i speak fairly consistently at 90bpm,2020-12-04 13:00:50+00:00,None
12198,12198,50357,people emergency appeal business culture combo commerce creativity,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Lovely stuff. The good people at @friendlysoapltd have supported @HmadeParade's emergency appeal. Great to see small local businesses backing culture - the perfect combo of commerce and creativity. It's what makes #HebdenBridge so special. https://t.co/KnAf8KMXII,2020-12-04 14:09:00+00:00,None
12199,12199,28301,dishwasher today orig july anything christmas folk,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Our new dishwasher came today ( orig. due July 11th) and once it's installed (#BelovedHubby) I don't need anything else for Christmas. You heard it here, folks.",2020-12-04 15:07:01+00:00,None
12200,12200,10118,thank everyone response track thanks fund news week,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Thank you so much to everyone who has listened to ""Unknown"" so far! Blown away by the response. This track was made possible thanks to @HelpMusiciansUK #DoItDifferently fund. More news on the EP coming in the next week! https://t.co/Ih6vdlE33p",2020-12-04 15:07:59+00:00,None
12201,12201,7078,evolution deftones influence hardcore,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,28. Aggressive Evolution- Loathe One of the first bands to really show off their latter day Deftones influence and merge it with hardcore in a really satisfying way. Looking forward to see what Loathe can go on to do with this. https://t.co/bTHuwkHhTO,2020-12-04 15:19:07+00:00,None
12202,12202,10117,press people show,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.6761867154937932,False,"SCOTTISH PRESS PEOPLE - check this out, @VENUSGRRRLS are amazing. Be sure to get along to these shows! https://t.co/eaglh6Xg6o",2020-12-04 15:29:10+00:00,None
12203,12203,65117,proposal conclusion yesterday challenge,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.2748399791010929,False,@stewlee81 Yup. A newer proposal came to that conclusion yesterday. Definitely given myself a challenge....,2020-12-04 15:46:53+00:00,None
12204,12204,65116,something idea pita,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8694632636762224,False,@stewlee81 I know. But still want something pretty 😍 I have an idea for it which might be a pita but would get me really thinking :),2020-12-04 15:51:15+00:00,None
12205,12205,55071,month surgery twopage form form evidence,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,four months ago i paid my doctor's surgery £30 to fill in a two-page form and not only have they not done the form they've also lost all evidence i ever paid for it,2020-12-04 15:57:10+00:00,None
12206,12206,29851,thank colleague exec meeting,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Thank you to all colleagues on @UCML for a very useful exec meeting.,2020-12-04 16:13:59+00:00,None
12207,12207,37239,kind firmware hack button wireless earbuds,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Could you do some kind of firmware hack to disable the buttons on wireless earbuds?,2020-12-04 16:17:09+00:00,None
12208,12208,65115,thanks jess ebook title brain year,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@jetlbomb @Chris_Pickering Thanks Jess - I'm just finishing one ebook with @HelenSW and we're just plotting the next few titles. I might indeed pick your brain if you dont mind in the new year :D,2020-12-04 16:31:54+00:00,None
12209,12209,41448,plenty song,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.6347716623962034,False,You can vote for us if you want or plenty of other songs on @artefaktorradio https://t.co/w1L6GVRdaX,2020-12-04 16:40:29+00:00,None
12210,12210,50356,congratulation news,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@verddegris Congratulations Jeff! Great news,2020-12-04 16:48:46+00:00,None
12211,12211,50355,part family,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.9812288722115,False,"Great to meet you Charlotte, and have you as part of the perpetual @mcnafs family. https://t.co/cogduyoe9n",2020-12-04 16:50:17+00:00,None
12212,12212,10980,memory time whilst internet couple hour,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Good memories and time well spent whilst I had to dial onto the internet before getting on MSN for a couple hours... https://t.co/yrxbxdnWux,2020-12-04 17:08:59+00:00,None
12213,12213,10116,thanks playlist cover girl spotify aaaw,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.1112218343209716,False,Huge thanks to @NEWFOUNDSOUND for including me in this playlist!! I also seem to be the cover girl when u go on spotify aaaw 🥺 https://t.co/DxGD4iJUVL,2020-12-04 17:55:37+00:00,None
12214,12214,40196,memo people medium,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@mollyywobbles what is going on. I feel like I missed the memo cos I’ve seen SO many people doing it on social media,2020-12-04 17:58:13+00:00,None
12215,12215,61564,charity christmas,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,@folkphenomena I’ve released a charity Christmas single! https://t.co/lbodQKyxh7,2020-12-04 18:14:24+00:00,Life
12216,12216,10115,scottish scotland,12,12_scotland_glasgow_kingdom_composer,scotland - glasgow - kingdom - composer - independence - lineup - agenda - hydro - bias - edinburgh,1.0,True,@mixedbySAW Noooooooo I'm Scottish but I don't live in Scotland 😭😭😭 this looks amazing!,2020-12-04 18:33:44+00:00,Life
12217,12217,61563,worry sound,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.6647006980643622,False,@penfriendrocks No worries! Great sound.,2020-12-04 19:08:11+00:00,Life
12218,12218,14598,growth project,9,9_drug_wage_talent_growth,drug - wage - talent - growth - worker - rise - economy - staff - inflation - panel,1.0,False,it’s the growth in every @yungbabytate project for me ☔️ 🌈,2020-12-04 19:42:42+00:00,Life
12219,12219,61562,deal christmas light,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.2869640681730681,False,I have one bundle deal of 6 CDs for £20 and one Christmas Light EP left after #BandcampFriday! Who would like the last ones? https://t.co/WpeoEqfDv0,2020-12-04 19:54:37+00:00,None
12220,12220,10114,cheer shout mark reaction thanks kind word sound announcement week,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.3194943573891239,False,"Cheers for the shout out Mark! Have just watched the reactions - thanks for kind words and yes, the new sound IS coming. Announcement coming next week. X https://t.co/eU9BfXQok2",2020-12-04 20:03:59+00:00,None
