,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
3668,3668,22471,birthday half rock everything hope,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Happy birthday to my better half, my rock, saviour, my everything. Hope you have a super day. I love you Michelle Roper ❤️",2020-01-06 05:48:05+00:00,None
3669,3669,70002,music monday,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.7240770303716338,False,Music Monday!,2020-01-06 11:43:10+00:00,None
3670,3670,46795,baby roll hair pole melbourne pole,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.4871976529354129,False,"@FewArePict 1. Is that a baby dressing gown? With a wee hat? Aw, cute! 2. Rolls. 3. Hair ties. 4. Ice poles* *my kids, growing up in Melbourne, would call them 'icy' poles.",2020-01-06 18:16:40+00:00,None
3671,3671,11300,fave podcast chat people music industry,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,New fave podcast - so insightful and inspirational chats with incredible people in today’s UK music industry ✨ https://t.co/Tc4zqb1ntY,2020-01-06 19:55:30+00:00,None
3672,3672,38862,fight twtter support,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@ieslegnerual_ let’s fight tw*tter support,2020-01-06 20:52:13+00:00,None
3673,3673,38861,friend heart,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Real Friends out here breaking my heart since 2013 huh 🥺,2020-01-06 21:26:46+00:00,None
3674,3674,11299,fact island,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,I will eventually get over the fact that Ovie won’t be in Love Island any more.,2020-01-06 23:03:33+00:00,None
3675,3675,46794,thought thought nothing idiot charge,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.6209334307033754,False,"#Newsnight ""The thought is..."" ??? Come on! Thought has nothing to do with this! What does it look like? It looks like there's an idiot in charge. There is.",2020-01-06 23:06:03+00:00,None
3676,3676,42636,intel computer future news,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,CES 2020: Intel shows off foldable computer of the future - BBC News https://t.co/yeJh3FfaKN,2020-01-07 08:08:30+00:00,None
3677,3677,62967,song year version version,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.1739440347809425,False,Working on a song I wrote some years ago with @Suzi_Quatro. New slower version and starting to sound like a hit! #WildInTheNight I'm loving this version :),2020-01-07 12:05:49+00:00,None
3678,3678,62966,song rest,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Ha! Just been working on a new song called .....And Then Came Greta! Yes, you can guess the rest I'm sure! @GretaThunberg",2020-01-07 14:29:55+00:00,None
3679,3679,38860,shot artist year thanks,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.6124491838364282,False,Shot this many artists (and more) last year and I just need 2020 to be even better thanks https://t.co/VHZQkCL92F,2020-01-07 14:43:06+00:00,Life
3680,3680,38859,forget king,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@ieslegnerual_ how did i forget about our king 😥,2020-01-07 18:55:24+00:00,None
3681,3681,38858,horoscope mind gemini moon bitch,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Today’s horoscope is killing me. So much on my mind rn I might explode BUT it’s not all bad??? Gemini moon bitch 🤩,2020-01-07 19:03:17+00:00,None
3682,3682,46793,none leadership people victory opponent realise place,1,1_tory_corbyn_labour_party,tory - corbyn - labour - party - union - policy - truss - flag - pension - starmer,0.922238373423281,False,"#Newsnight Okay, none of you will say it, so I will - real leadership DOES sometimes mean telling people when they are wrong. ""True victory is making your opponent realise they were wrong to oppose you in the first place."" #justsayin",2020-01-07 23:00:24+00:00,Life
3683,3683,12563,meeting tuesday oasis academy minster,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Next meeting next Tuesday at Oasis Academy, Minster. 6.30pm. See you there... https://t.co/9cd8vrlOKc",2020-01-07 23:56:05+00:00,None
3684,3684,41860,thank moment dark groove silver,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.2153929026650532,False,@Muso_Revolution Thank you for playing this👍🏼 our experimental moments when stuck in a harsh dark groove looking for the silver lining🙌🏻 ....a slight ray of light 🙌🏻😂,2020-01-08 11:53:52+00:00,Life
3685,3685,41859,moment dark groove silver,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.3322018949092364,False,Our experimental moments when stuck in a harsh dark groove looking for the silver lining🙌🏻 ....a slight ray of light?? 🙌🏻😂 https://t.co/X9Sic13zpz,2020-01-08 13:20:22+00:00,Life
3686,3686,38857,photosvideos drive instagram,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Do I post some ~unseen~ photos/videos from my hard drive even though I hate instagram??,2020-01-08 16:26:56+00:00,None
3687,3687,46792,word word feature article website,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.586947786068934,False,"@hommedenature1 @paulinehollywoo @MikeCarlton01 I have one word for you. A very long word, admittedly - pyrocumulonimbus.The BOM have probably got a feature article on it on their website.",2020-01-08 17:05:09+00:00,None
3688,3688,38856,lineup time,12,12_scotland_glasgow_kingdom_composer,scotland - glasgow - kingdom - composer - independence - lineup - agenda - hydro - bias - edinburgh,0.4846809444038131,False,Genuinely one of the coolest lineups I’ve seen in a long time ngl https://t.co/5Cgew108bj,2020-01-08 19:05:54+00:00,Life
3689,3689,46791,strategy strategy arse action show counterproductive tantrum,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"#andrewneilshow Strategy? This is Trump we're talking about! He wouldn't know a strategy if it sneaked up and bit him on the arse! Watching the US military scrambling to react to HIS actions, clearly unprepared, shows it to be a thoughtless, reckless, counter-productive tantrum.",2020-01-08 19:28:02+00:00,None
3690,3690,41858,yannis earth gaia baiame culture earth,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@YnnsPhilippakis It certainly can seem like that Yannis🤔 still at least planet earth can regenerate come out of the ashes, etc! Us I’m not so sure ! 😳 Gaia, Baiame, whatever your culture calls this Earth, will show us who the greater being is🙌🏻",2020-01-09 06:47:10+00:00,None
3691,3691,41857,yannis earth gaia baiame culture earth,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8484675039137657,False,"It certainly can seem like that Yannis🤔 still at least planet earth can regenerate come out of the ashes, etc! Us I’m not so sure ! 😳 Gaia, Baiame, whatever your culture calls this Earth, will show us who the greater being is🙌🏻 https://t.co/MrAwxFXpSR",2020-01-09 06:59:39+00:00,None
3692,3692,46790,time fire year word awful thing something eruption explosion,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"@paulinehollywoo @hommedenature1 @MikeCarlton01 I think I may have picked it up at the time of the Black Saturday fires 10 years ago. Good word, awful phenomenon. The other things that can produce something similar are volcanic eruptions and nuclear explosions.",2020-01-09 17:10:49+00:00,None
3693,3693,7326,disconnect scotland withdrawal agreement passing holyrood enough right,12,12_scotland_glasgow_kingdom_composer,scotland - glasgow - kingdom - composer - independence - lineup - agenda - hydro - bias - edinburgh,1.0,False,"So once again we have the complete disconnect between Scotland and the UK with the Withdrawal Agreement passing in WM and being rejected in Holyrood. Enough is enough, right?",2020-01-09 17:34:10+00:00,Life
3694,3694,11298,album sonos office afternoon none roves moon island garden love compromise summer cole nothing ctrl,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.9329749269032612,False,Chucked the following albums back to back on the Sonos in my office this afternoon and none were skipped 😌 Aeris Roves - Moon By Island Gardens Mahalia - Love And Compromise SIR - Chasing Summer J Cole - 4 Your Eyez Only Drake - Nothing Was The Same SZA - Ctrl,2020-01-09 17:58:03+00:00,None
3695,3695,70001,video thing life mautrap,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,"#NowPlaying the video ""WILD THINGS: LIFE INSIDE THE MAU5TRAP"" on @TIDAL https://t.co/OFPe58pVAP",2020-01-09 20:46:52+00:00,Life
3696,3696,12562,something colour,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.4766710532945774,False,Must have missed something here but I didn’t think Meghan Markle’s colour ever came into it. https://t.co/TrwEUUOndN,2020-01-09 20:50:33+00:00,None
3697,3697,70000,alien baby,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@SarahNEmerson Alien baby,2020-01-09 21:10:21+00:00,None
3698,3698,38855,cannot wait love feature,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.3838207085593074,False,@mercedesarnhorn @couragemylove Cannot wait 🖤 we’d love to do a lil feature on @speaksoftmag if you’re down?,2020-01-09 21:48:53+00:00,None
3699,3699,38854,damn mind,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@MCRofficial I’m losing my damn mind,2020-01-09 22:31:21+00:00,None
3700,3700,46789,donald advice anything something life,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.584509749900688,False,"#bbcqt If you're following Donald Trump's advice on anything, something has gone badly wrong with your life.",2020-01-09 23:03:19+00:00,None
3701,3701,46788,election centre today evidence,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"#bbcqt Elections were won from the centre in the 90s, that doesn't necessarily mean they are today. The evidence would suggest otherwise.",2020-01-09 23:19:30+00:00,None
3702,3702,12561,programme tonight,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Fascinating programme tonight. Well done... https://t.co/wFOys6HkMW,2020-01-09 23:22:02+00:00,None
3703,3703,7325,tweet menzingers song,0,0_tweet_twitter_account_follower,tweet - twitter - account - follower - timeline - anxiety - feed - parody - audience - thing,0.8479119023008994,False,"Yes, it’s 3am but, important tweet: The Menzingers. This song. ❤️ https://t.co/hWkFzBQkLR",2020-01-10 02:54:17+00:00,Life
3704,3704,46787,life everything thanks,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.933862370978024,False,"The latest Life, the Universe and Everything! https://t.co/oGH3ty8IJR Thanks to @gaeltwice @WhitefordPeter @dazza50 #auspol #news",2020-01-10 08:06:51+00:00,None
3705,3705,62965,music friend touch andor manager transport tour ukeurope base show transport company,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"My music friends, could you put me in touch with your #tour and/or #production managers so that I can quote for transport for your next gig or tour in the UK/Europe? I have now just opened a southern base for one of the UK's largest show transport companies ;)",2020-01-10 11:06:21+00:00,None
3706,3706,7324,fruit fruit anyone food,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,May or may not be because I’ve just eaten a fruit and nut bar thinking it was just a fruit bar... but does anyone else have “sadness food” that just makes your whole day that little bit worse? 😣,2020-01-10 12:00:35+00:00,None
3707,3707,7323,kind food maltesers bomb,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@SadnessWillSear Different kind of “sad food” but I agree! Maltesers are the bomb 🤤,2020-01-10 12:22:28+00:00,None
3708,3708,46786,fringe issue elephant room medium leader point advice today caretaker leader attack leader election month,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"#PoliticsLive All of these are fringe issues! The elephant in the room is how the media portrays ALL Labour leaders. To the point where my advice today would be pick a caretaker leader, an attack dog, but not pick the leader who will fight the next election until 2-3 months out.",2020-01-10 13:04:28+00:00,None
3709,3709,35673,year year color rainbow,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@RainbowSahana Happy New Year to you too. I hope this year brings you full of bright colors, just like your rainbow. &lt;3",2020-01-10 13:16:59+00:00,None
3710,3710,69999,music promotion service money music,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8622645249192276,False,Music promotion services! Make money off your music #NewMusicFriday Email us now! https://t.co/MSlfPtnzNu,2020-01-10 16:47:55+00:00,None
3711,3711,62964,knee fella,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.7127638762286805,False,"@rodstewart What, with them new knees? lol Steady old fella ;)",2020-01-10 20:15:03+00:00,None
3712,3712,46785,figure pacman player,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.273307181674548,False,@FewArePict I was a six figure Pacman player.,2020-01-11 01:28:31+00:00,None
3713,3713,38853,birthday hope,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@ntyrbbygrl happy birthday angel!! hope you have the best day! 🖤,2020-01-11 10:55:56+00:00,None
3714,3714,62963,loss prayer pond,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@martinamcbride So sorry to hear of your loss. Prayers from across the pond,2020-01-11 13:45:36+00:00,None
3715,3715,7322,turnout spirit round weather time,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Great turnout and great spirit all round considering the weather was so awful. The time is now #indyref2020 https://t.co/Me89xQrwYU,2020-01-11 15:34:34+00:00,None
3716,3716,12560,sheerness tonight steptoe script memory anyone show,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.490012349240744,False,"Filling up nicely at the Sheppey Little Theatre, Sheerness, tonight for Steptoe and Son based on original TV scripts. Should bring back a few memories! Anyone else remember the shows? https://t.co/hoINn0EgaS",2020-01-11 19:32:03+00:00,None
3717,3717,12559,marylebone dirt beach isle sheppey tonight thing start video finger,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.1963473826155537,False,Marylebone Jelly being Dirt Bags at the Beach Bar on the sun-kissed Isle of Sheppey tonight. That fuzzy thing at the start of the video is my finger. Sorry! https://t.co/KnpqVBw1cj,2020-01-11 22:57:20+00:00,None
3718,3718,38852,yeah lineup,12,12_scotland_glasgow_kingdom_composer,scotland - glasgow - kingdom - composer - independence - lineup - agenda - hydro - bias - edinburgh,1.0,False,@Nevan_0 Yeah I’m excited to shoot them most out of the whole lineup!,2020-01-12 12:57:46+00:00,Life
3719,3719,38851,phone name look home,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@intiredskin ohhh the one I used from my old phone I can’t remember the name of but I’ll look when I’m home !!,2020-01-12 19:51:26+00:00,None
3720,3720,13189,royalty thing,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@MaxFosterCNN This so unreal that want to live like royalty but don’t want to do any thing,2020-01-12 20:14:58+00:00,None
3721,3721,62962,track project,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.6447509651306763,False,"This guy is so talented, I would love to co-write some tracks with @LewisCapaldi That would be a fun project for 2020",2020-01-12 22:16:22+00:00,None
3722,3722,38850,pleasure absence breakdown vibe,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Can I just say @thornhillmelb were incredible tonight n such a pleasure to shoot. Holding Absence with breakdowns vibes. Listen to them!!,2020-01-12 22:29:13+00:00,None
3723,3723,38849,night band light band,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@df_visuals_ Oh I was gonna lose it last night. Usually g2 is alright as well but holy shit. One of the bands just had red lights for their whole set! I’ve just started posting them so you’ll be able to guess which band 😹,2020-01-13 16:05:33+00:00,None
3724,3724,38848,night show review,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.5121883386801903,False,.@WageWar last night at G2 🔥 Show review over at @speaksoftmag https://t.co/tkNfAnXCaa,2020-01-13 16:23:22+00:00,None
3725,3725,38847,love night band,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Fell a bit in love with @thornhillmelb last night, definitely a band to watch out for in 2020 💗 https://t.co/XackJ51WMb",2020-01-13 16:38:44+00:00,None
3726,3726,38846,wonder year dick,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@LaserPunk Omggg stop a guy I was talking to went from “I love the wonder years too!” to full on unsolicited dick pics. Safe to say he was swiftly blocked 🥵,2020-01-13 19:15:11+00:00,None
3727,3727,13188,nothing work wife,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@SkyNews @Disney There is nothing wrong with asking for work for his wife,2020-01-13 20:05:52+00:00,None
3728,3728,35672,series indie musician interview topic onlocations,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@LTATM_RADIO w/ @thestrangekind, @PrimaryPulse​ #Thingsyouforgot. the 1st Ep of this series, I have asked many indie musicians on my Fb about doing interviews / conversational topics. Let me know what u think to this unique #LTATM On-locations. https://t.co/gY5SPTzLyf",2020-01-13 22:15:41+00:00,None
3729,3729,46784,generation pity look comment opinion others time opinion,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"#PoliticsLive Once in a generation, eh? Did you get that in writing? No? Gee, that's a pity! Look, it was a throwaway comment, the personal opinion of one man, no more than that. I, amongst many others at the time, made it perfectly clear we would not be bound by that opinion.",2020-01-14 12:32:51+00:00,None
3730,3730,46783,test colleague scotland country country,12,12_scotland_glasgow_kingdom_composer,scotland - glasgow - kingdom - composer - independence - lineup - agenda - hydro - bias - edinburgh,1.0,False,"#PoliticsLive Well, perhaps you should apply that test to your Labour colleagues in Scotland. Do they love their country? No, they think it should be ruled by another country! What would you call that?",2020-01-14 12:43:11+00:00,Life
3731,3731,46782,word desire independence scotland people term anyone point anyone,12,12_scotland_glasgow_kingdom_composer,scotland - glasgow - kingdom - composer - independence - lineup - agenda - hydro - bias - edinburgh,1.0,False,"#PoliticsLive We need another word for the desire for independence in Scotland. It IS NOT nationalism, at least not in the that most people understand the term. We're not AGAINST anyone, that's the fundamental point. We don't think we're better than anyone else, like you do.",2020-01-14 12:48:31+00:00,Life
3732,3732,46781,truth centrism answer society centre democrat labour note,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"#PoliticsLive You know the truth, you just said it - centrism is NOT the answer. It's just not popular any more. Society is only becoming more polarised. Triangulating back towards the centre, Democrats AND Labour take note, will just ensure that you lose again.",2020-01-14 12:52:17+00:00,None
3733,3733,46780,inequality problem year thatcher power orthodoxy,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@Adrewzz I actually agree with almost all of that. Increasing inequality is one of the most serious problems we face, and must be addressed urgently. 40 years is about right, not only because it's when Thatcher came to power, but because it's when economic orthodoxy changed, and the...",2020-01-14 13:37:02+00:00,None
3734,3734,46779,consensus centre spectrum extreme labour right right,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@Adrewzz ...post-war consensus was abandoned. Since then we have been told (I don't agree, but...) that the centre has shifted significantly to the right. If we judge by the pre-Thatcher political spectrum, she was hard, extreme right. labour was centre right in 1997, mainstream right...",2020-01-14 13:42:42+00:00,None
3735,3735,46778,time office centre confusion progressive nerd taxation left policy position,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@Adrewzz ...by the time they left office in 2010. However, we are told that is the new centre, and it's that I want to avoid confusion with. Redistributive ('progressive' as we economics nerds call it) taxation is now branded a 'hard left' policy position. No, I'm with you, it's not...",2020-01-14 13:46:58+00:00,None
3736,3736,46777,medium labour manifesto taxation measure privatisation extreme medium,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@Adrewzz ...really, but that is how it is portrayed in the media. The Labour manifesto DID contain progressive taxation measures, as well as undoing some of the most egregious privatisations (also necessary and desirable). It was slated as 'extreme' in the media.",2020-01-14 13:49:02+00:00,None
3737,3737,7321,lesson like catalonia suppression democracy thing,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,You’d think WM would learn lessons from the likes of Catalonia where the suppression of democracy ended up making things more difficult for them in the long run... https://t.co/tA4hd1d9wl,2020-01-14 13:55:29+00:00,None
3738,3738,46776,dispute resolution process provision agreement breach sanction,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"#AfternoonLive So where was this dispute resolution process when the US breached every provision of the agreement by walking away from it? They signed, they are obliged to abide by that. The US should have been held in breach, and sanctions should have been imposed on them!",2020-01-14 14:11:18+00:00,None
3739,3739,11297,world scene ready someone,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Hard to believe that in this world he doesn’t think the UK rap scene isn’t ready for someone like him. I totally understand, but he could be the one to totally switch it up... https://t.co/7UEvp8LbVf",2020-01-14 16:13:20+00:00,None
3740,3740,22470,today freind brother character pair wing beginning thing,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.91039474560913,False,"Well 7 yrs ago today God took my freind, brother in law and one of the funniest characters I've ever met and gave him a pair of angel wings for a new beginning of many things, I miss this guy so much as he... https://t.co/QGSb10PL0H",2020-01-14 16:54:54+00:00,None
3741,3741,62961,heading ukeurope year,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,American and Canadian #TourManagers heading to the UK/Europe this year?....... https://t.co/OTQOoILFVO,2020-01-14 17:37:48+00:00,None
