,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
400,400,theme,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,1.0,True,@lornafraser10 Sensing a theme… 😂
407,407,team,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.7389253519803329,True,@kizletwiggle It really is! Well done team!
412,412,enjoy,5,5_year_enjoy_game_stuff,year - enjoy - game - stuff - welcome - pleasure - family - tonight - round - comment,0.729285675937869,True,@ClareyBearK Enjoy!
413,413,nothing,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8096915905945797,True,@Chocohalix Ha! Nothing! Existing is sufficient.
414,414,team,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.4890091353260188,True,Where’s my crying in the car team at?
421,421,book,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.6913300635407353,True,"@KazMitch Ngl, I enjoyed it but I think it’s not the book I was expecting."
427,427,please,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.2001198457396997,True,"@drgemmabryan @drbobphillips Hi what does refractory mean, please?"
429,429,birthday,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,0.6585828659619014,True,@chriselliumk @ClareyBearK And happy birthday!! https://t.co/OxTZZ0K5iI
435,435,birthday,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,0.1497528143805502,True,@McGuireDavid happy birthday 🎂
441,441,thanks,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.3118016253976274,True,@DeeShimmin Thanks so much Dee! I’m really looking forward to it.
456,456,friend,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.0650063762015021,True,@JemmaSinclair4 They may be from your StNP friends ❤️
466,466,goodness,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.9189076401001894,True,@IshMotherBec Oh my goodness. Big hugs.
484,484,thank,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,@GN_ARC Thank you.
533,533,nothing,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,True,@IshMotherBec Sames. I got nothing soz.
540,540,feel bake,7,7_baby_charity_donation_unit,baby - charity - donation - unit - lunch - staff - claire - family - blanket - thanks,1.0,True,Feel like a bake off contestant rn. https://t.co/y1kAEzWp5O
543,543,anyone people sense humour,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,True,"Does anyone else not find these funny? This is why people tell me I’ve no sense of humour, I know, but… https://t.co/bDtyr3MHtn"
545,545,thank,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.801182481443682,True,@SeanMurricane Thank god.
572,572,wish,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,0.918498783527285,True,@northerngrin Oh goodness. Sending very many good wishes.
590,590,problem,4,4_time_world_watch_machine,time - world - watch - machine - propaganda - bath - cute - button - problem - person,0.5439271116167205,True,@StarCur1 I get that. I just - feel weird about it. I appreciate that it’s not ethically a problem. I guess I think I’d just rather know.
595,595,sorry,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.1139469969019953,True,@LXcue1go Oh no - she isn’t! Sorry I didn’t think it would come across like that - and wouldn’t have sent it to you that would be mean lol.
605,605,friend,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8341090402415622,True,@McGuireDavid You were to us. (Me and my friends)
616,616,something,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.4423977095347297,True,@real_meaning You’re wonderful. Just because we do something differently doesn’t mean either of us is weird
617,617,lunch,7,7_baby_charity_donation_unit,baby - charity - donation - unit - lunch - staff - claire - family - blanket - thanks,0.3647317570937149,True,What can we have for lunch? 😭
634,634,yeah,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.8672964255988657,True,"@SarahDevall Yeah I’d be very cross as well. It’s just rude, isn’t it."
650,650,time,4,4_time_world_watch_machine,time - world - watch - machine - propaganda - bath - cute - button - problem - person,0.5990455272014762,True,@4AdsthePoet 💯 I was shocked to see it. Equality would be fine and should be what’s happening. Why is our time any less valuable?
660,660,hope,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.671169102213847,True,@Novembervivi Oh no hope she’s ok
665,665,please,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.2622686578151226,True,@Timmytondall 3A please
684,684,birthday,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,0.0970568955110506,True,@Becca5492 Happy birthday!!
693,693,thank,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,Thank you @MandasaurusRAR ❤️
714,714,enjoy,5,5_year_enjoy_game_stuff,year - enjoy - game - stuff - welcome - pleasure - family - tonight - round - comment,0.4721278237117703,True,@HerLifeStory 😂 enjoy
715,715,support,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.8702176800487982,True,@Simonbtfc I knew I could rely on you for moral support Si 🤦🏻‍♀️
716,716,side,4,4_time_world_watch_machine,time - world - watch - machine - propaganda - bath - cute - button - problem - person,1.0,True,With a side helping of… https://t.co/1v8Q4FIDAq
724,724,thank,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,@CyzelG I like that a lot. Thank you!
727,727,thank,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.5304877738109773,True,@KazMitch Thank you.
731,731,yeah,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.7489401216267871,True,@Tattooed_Mummy Pretty much yeah
732,732,friend,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.760289582929381,True,@helloimisra Aww one of my best friends works on that! It’s amazing isn’t it?
734,734,birthday,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,0.1577043029912874,True,Is it even a birthday if no one has sung to you? 😭😂😂😂😂😂😂😂😂😂😂
739,739,sorry,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.7625001737626007,True,@McGuireDavid I’m sorry
741,741,birthday,-1,-1_nurse_people_time_today,nurse - people - time - today - care - health - year - patient - work - life,0.0,True,@jodlepodle IT IS MY BIRTHDAY
742,742,title,7,7_baby_charity_donation_unit,baby - charity - donation - unit - lunch - staff - claire - family - blanket - thanks,1.0,True,What a job title! https://t.co/SGNmYCiuwe
748,748,thank,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,@KatSuffolkSTN Thank you. ❤️
763,763,sorry,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.1044661241377642,True,@kizletwiggle I’m sorry Kiz
775,775,goodness,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,@Tanya_rse Oh my goodness that looks very sore.
797,797,feeling,4,4_time_world_watch_machine,time - world - watch - machine - propaganda - bath - cute - button - problem - person,0.6091673097719642,True,@Steve_308 Oh hope he’s feeling ok.
821,821,work today,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,1.0,True,@lemurlink35 Nice work! I entirely failed today :/
824,824,lavender,4,4_time_world_watch_machine,time - world - watch - machine - propaganda - bath - cute - button - problem - person,1.0,True,@PeopleofLeeds Lavender!
831,831,hell,5,5_year_enjoy_game_stuff,year - enjoy - game - stuff - welcome - pleasure - family - tonight - round - comment,0.4244767409012435,True,What the actual hell is this @LXcue1go ?! https://t.co/7SktDIBbfd
835,835,hope,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.3494091174992229,True,@SeethingMead 😣 hope he was ok.
863,863,savage,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,@ScottybooSb Savage!!!
876,876,hope,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,@Imnotfromsparks Oh no. Hope you’re doing ok now.
877,877,comment,5,5_year_enjoy_game_stuff,year - enjoy - game - stuff - welcome - pleasure - family - tonight - round - comment,0.874481427414145,True,Please comment @LXcue1go https://t.co/ON1SrwrDpx
884,884,sorry,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.4495744846022894,True,@jodlepodle I’m sorry lovely
893,893,errr,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,1.0,True,@Novembervivi Errr you’d be excellent at it #JustSaying
897,897,sorry,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.5396036063639651,True,@Jon_T_R That’s awful. I’m sorry.
898,898,awwww,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,1.0,True,@lornafraser10 Awwww.
903,903,hope,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.758483801502906,True,@northerngrin Oh that looks sore! Hope you are all ok
904,904,congratulation,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,0.0166310907308408,True,@angelapolanco16 @NIHRresearch Congratulations!
908,908,chocolate,7,7_baby_charity_donation_unit,baby - charity - donation - unit - lunch - staff - claire - family - blanket - thanks,1.0,True,@MarianneBarraz Erm HOW MUCH is P like C in the chocolate pic??!!
909,909,birthday,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,0.599679250520392,True,@crageshri Happy birthday!!
918,918,cute,4,4_time_world_watch_machine,time - world - watch - machine - propaganda - bath - cute - button - problem - person,1.0,True,@manseman Just accept it’s cute and good 😀
929,929,soul,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,@the_learnaholic I feel this in my soul.
936,936,yeah,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,1.0,True,@amii0484 Yeah but you’ve done it now!
941,941,congratulation,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,0.2888862144563586,True,@DebiGliori Congratulations!
943,943,machine,4,4_time_world_watch_machine,time - world - watch - machine - propaganda - bath - cute - button - problem - person,1.0,True,@amii0484 Oh my god WHAT. You’re a machine!!
946,946,time,4,4_time_world_watch_machine,time - world - watch - machine - propaganda - bath - cute - button - problem - person,0.5178267170794212,True,@Timmytondall Time to resurrect this gem then! https://t.co/sma45hLhmI
974,974,biology snack,7,7_baby_charity_donation_unit,baby - charity - donation - unit - lunch - staff - claire - family - blanket - thanks,1.0,True,This is me with biology snacks @studentnurselbu 😂 https://t.co/0MrAEsPVqd
979,979,birthday,-1,-1_nurse_people_time_today,nurse - people - time - today - care - health - year - patient - work - life,0.0,True,@GingerGeorgiana HAPPY BIRTHDAY
988,988,lunch,7,7_baby_charity_donation_unit,baby - charity - donation - unit - lunch - staff - claire - family - blanket - thanks,0.7201409053194786,True,No it’s not authentic but lunch for our Spanish day. https://t.co/wqeMGaE9mz
993,993,baby,7,7_baby_charity_donation_unit,baby - charity - donation - unit - lunch - staff - claire - family - blanket - thanks,0.9351950849038868,True,Yeah baby (this is ridiculous) #Worldle #23 1/6 🟩🟩🟩🟩🟩 https://t.co/zNlKM9VCPd
1007,1007,bake,7,7_baby_charity_donation_unit,baby - charity - donation - unit - lunch - staff - claire - family - blanket - thanks,1.0,True,"I feel like I’m on bake off except I’m not multi-tasking, just stressed."
1012,1012,place,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.3997461465796419,True,@StNurseProject Where is this mythical place?! #StNProject
1014,1014,kind,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,1.0,True,@CardsOrDie @AmyDesignsGames Interestingly we are kind of both right.
1020,1020,mine,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8616310296188021,True,@michaelrt1986 @AsianAssociati1 Def looks better than mine!
1022,1022,birthday,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,0.2786497988971165,True,@LifeThroughTSG Happy birthday tho
1025,1025,tomorrow,1,1_morning_chris_kenny_friend,morning - chris - kenny - friend - everyone - jenny - hello - tomorrow - evening - afternoon,0.4743140289618205,True,@lalalivia Might just spend tomorrow in bed tbh.
1036,1036,year,5,5_year_enjoy_game_stuff,year - enjoy - game - stuff - welcome - pleasure - family - tonight - round - comment,0.2510236992649354,True,@StNurseProject Really struggled with them last year. They are tough but you will get through it. Keep going. #StNProject
1047,1047,colour,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,0.8715138403293067,True,@GingerGeorgiana I love my eye colour but no one ever notices #sadface 😂😂😂
1049,1049,morning,1,1_morning_chris_kenny_friend,morning - chris - kenny - friend - everyone - jenny - hello - tomorrow - evening - afternoon,0.0452176913788276,True,Good morning 🥰 https://t.co/TOjrYAutRp
1053,1053,anniversary,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.6727698606165252,True,@WriteInFinland 😘 I’ve just missed yours haven’t I. Happy anniversary!!
1059,1059,ooooh august hope,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,1.0,True,@JoMurricane @BrontaesLS18 Ooooh we went there last august - was really nice. Hope you enjoyed
1069,1069,reason,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,1.0,True,@KirstySNP It is not possible. For reasons. Need to deal with it.
1074,1074,birthday,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,0.096060570278768,True,@AshBirts Happy birthday
1087,1087,enjoy,5,5_year_enjoy_game_stuff,year - enjoy - game - stuff - welcome - pleasure - family - tonight - round - comment,0.8617866131586388,True,@StN_Leanne Enjoy!
1095,1095,hour,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.5718788933807559,True,Several hours later… 😂 https://t.co/LYP5kUwdXz
1138,1138,time,4,4_time_world_watch_machine,time - world - watch - machine - propaganda - bath - cute - button - problem - person,0.6528552493418168,True,@STNRach_el @StNurseProject @WeStudentNurse And the MDT is super-important - see if you can spend time with physio/ OT/ SLT.
1143,1143,please,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.6707545136066415,True,@waveatthetrain Please
1146,1146,mushroom today,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,True,@McGuireDavid @IshMotherBec No mushroom heads around here today 😂😂😂
1147,1147,thank,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.8915439241140469,True,@drbobphillips (And thank you)
1150,1150,dinner,7,7_baby_charity_donation_unit,baby - charity - donation - unit - lunch - staff - claire - family - blanket - thanks,0.8414152347896057,True,@KazMitch Went out for dinner to celebrate small fry turning 10 ❤️
1176,1176,anyone joke,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.9422570415719224,True,Has anyone got a good joke?
1210,1210,notification candle holocaust comfort joseph part part,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,True,Your yearly notification that you can now get your Yellow Candle(s) from @maccabigb to remember those murdered in the Holocaust. I say often that I get a lot of comfort from knowing Joseph is remembered. That’s a small part of why I take part.
1236,1236,guess,-1,-1_nurse_people_time_today,nurse - people - time - today - care - health - year - patient - work - life,0.0,True,Guess who is yellow 🙈 https://t.co/FME8wmu1jb
1240,1240,fault,1,1_morning_chris_kenny_friend,morning - chris - kenny - friend - everyone - jenny - hello - tomorrow - evening - afternoon,0.9290726418670092,True,@manseman Kk. I was confused because it was The Bible’s fault that I thought we had an extra one.
1243,1243,thank,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,@HerLifeStory Thank you so much I would NEVER have got that.
1252,1252,yesterday,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,0.7056700567011752,True,@RatbagsAndChaos Ha I didn’t get it at all yesterday 🙈😂
1258,1258,fault,1,1_morning_chris_kenny_friend,morning - chris - kenny - friend - everyone - jenny - hello - tomorrow - evening - afternoon,1.0,True,@manseman I can’t fault it.
1263,1263,thank support,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,@CandlelightersT Thank you for YOUR support ❤️
1264,1264,year,5,5_year_enjoy_game_stuff,year - enjoy - game - stuff - welcome - pleasure - family - tonight - round - comment,0.6470443880889495,True,@tegwentucker Happy new year! Ps. When did M get so big?!
1276,1276,thank,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,1.0,True,@ashnMCR Thank you - that’s what I thought but he was so surprised.
1284,1284,round,5,5_year_enjoy_game_stuff,year - enjoy - game - stuff - welcome - pleasure - family - tonight - round - comment,0.9530981829981164,True,@real_meaning Come round!!
1288,1288,year,5,5_year_enjoy_game_stuff,year - enjoy - game - stuff - welcome - pleasure - family - tonight - round - comment,0.6305053573694195,True,@riverthistle 5.5 years…
1295,1295,thank,0,0_thank_hope_team_jackie,thank - hope - team - jackie - sound - match - support - space - thanks - goodness,0.7130576357331609,True,@MedEdClare Thank you.
1309,1309,enjoy,5,5_year_enjoy_game_stuff,year - enjoy - game - stuff - welcome - pleasure - family - tonight - round - comment,0.1043562990812407,True,@riverthistle This is true. I’m envious. Enjoy!
1313,1313,thanks,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8273868880179256,True,Beautiful beautiful bag! It’s perfect! Thanks so much #Twanta2021 @twanta_hohoho https://t.co/Zs3sLVa9Cc
1323,1323,birthday,6,6_birthday_bless_dance_yesterday,birthday - bless - dance - yesterday - awww - reason - pizza - pension - wish - chance,0.4562907427604588,True,@kizletwiggle happy birthday wonderful you
1340,1340,privilege,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,True,Wow. Imagine the privilege. https://t.co/SiYYJopz4U
1346,1346,person,4,4_time_world_watch_machine,time - world - watch - machine - propaganda - bath - cute - button - problem - person,1.0,True,@lucy_uo @RCNNRN @StNurseProject We’ve been told 1st person.
