,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
99938,99938,something,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.8370461090036776,True,@RealLucyDavis What about something like this? Easily adaptable to make vegan/dairy free friendly! https://t.co/k5P9bcmRAy
82298,82298,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.65994975925038,True,"@BecksBDaniels 🤣 I was surprised! All bruised down my leg, I used to fall all the time and never noticed! I suppose I was lighter then 😳"
103927,103927,girl,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.2083080571776725,True,MY GIRL IS SMASHING IT💪🏻❤️ @alwaysreviewing #SurreyDecides
73604,73604,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,@WeeMissBea @jaydeadams @takethat @sallyamaka @alicelowe #GreatestDay #GetReadyForIt #TakeThat 👏🏻👏🏻 Happy times ahead !
4403,4403,kind,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.3084687338131534,True,"@mynameisAndyJ Awww, how kind of you ❤️❤️❤️❤️ https://t.co/ZFqhKbitRt"
93652,93652,something,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.3530735509179015,True,@tmills15 @RoyalMail Or say they have delivered something when they haven’t 😡 big hugs
20171,20171,babe round curiosity,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.1124799615083718,False,I named this one Spaghetti A cautious babe whom I soon talked round Curiosity cuddled the cat https://t.co/7AuenZ7DCg
24102,24102,math math time math school,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.6685778382588246,False,@cookieyordon It took me forever to figure that out bc I always told myself “I’m terrible at Math!” Soon I really believed I was terrible at Math. But I really never actually spent time trying to learn math. I was that kid who fooled around way to much in school.
74015,74015,lemme something time quesadilla throw,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.9947748224070938,False,Lemme put y’all on to something.. Next time you make chicken quesadillas.. throw this in it. You’re welcome. https://t.co/KYPjbpet6K
66019,66019,gonna william child harry,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.9506180001742114,False,@NzouJnr @cnni Ain’t gonna happen lol... William is next then his children before Harry Especially now lol
68380,68380,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.7427200791837409,True,Best times https://t.co/J7VTwSe9sm
60684,60684,tinder friend,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,False,Far too many guys on tinder have friends who I need to know if they’re single instead 🙊😂
11734,11734,girl,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.4630739270931739,True,Yay!!! Go girl!! https://t.co/k3ig6UNHwU
98432,98432,calculater,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.143022054804215,False,@Sharonmuskebear Especially with no calculater 😖
44479,44479,read,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.9100819812424742,True,An essential read for all HCP https://t.co/5VeQvx3Kfq
83408,83408,round,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,"The long way round to asda, on #Flickr https://t.co/1U0TJAqvcR #Photography https://t.co/dwa7Cr9vaG"
19607,19607,share meme article meme,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.0703638080727255,False,"Same!” Share these memes with a CNA that you know and brighten their day, too! Read the full article: 20 Hilarious CNA Memes That Are Too Relatable ▸ https://t.co/AHdMi1Oko0 https://t.co/ICMInDLZ7x"
118516,118516,drop something,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,False,@LorenaHauton Drop us a DM and we can work something up! #WeLDNs
123828,123828,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.4635011037715807,True,@MMS_ethics @louisebrady17 @burnettabear @mjrolli @Mike_Thorpe_ @johnwalsh88 @jomwlever @4AdsthePoet Oh lovely! Let me know next time. Would be great to see you all :)
14493,14493,copy,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.9416446094036892,True,@OliviaGordon @OliverRackham @neomates @Neonatalpsych @Blisscharity @booksbybluebird @Improvingme1 @wills_ben Just bought a copy for the nnu at @StGeorgesTrust
132403,132403,copy,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,@PaulaHopes1 @NorthwayRuth @WeLDnurses @ukldcnn @MHLD_SBUHB @chris_dlamini @lidnan_ @helen_laverty @HazelPowell11 @IechydDaBangor @ElizabethHayday @StaceyReesRNLD Awesome! I’ll have to get myself a copy when they’re available.
79059,79059,math physic,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.325910067411467,False,@eltamaniRN @Ife_Oluwanimi @proudnursemj @alphaieltsgurus @NurseLade @_Nursepreneur You know I'm not good with maths and physics 🌚😒
5675,5675,read,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,@acottageofbooks Sounds a good read !
