,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
29602,29602,erstwhile friend chance word tweet,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,Erstwhile colleagues/missed friends - any chance you could please help spread the word on this by RTing the tweet below? @ayeshahazarika @tnewtondunn @jennykleeman @StigAbell @StephenGBNews @sarahhewsonTV @CharlotteHawkns @EamonnHolmes @IsabelWebster_ https://t.co/BwU5XqkHm9
46963,46963,fact tweet attempt shift,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,The fact this tweet took me three attempts doesn't bode well for my late shift later.
48352,48352,twitter combusts,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,And LOI twitter combusts.... https://t.co/NjlXusq0lp
90327,90327,thank people twitter heartstopper context experience everything,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,@OwenJones84 Thank you for articulating this. I’ve seen young people on Twitter criticising older gay men for engaging with Heartstopper in this way but it’s unavoidable that we watch it in this context. We bring our own experience to everything we see or read.
55682,55682,irony course government population twitter firewall others jail,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,0.7498770909383284,False,"The massive irony of course being that the Chinese government blocks its entire population from accessing Twitter. Yes, some find ways through the firewall. Others have been sentenced to jail for tweeting… https://t.co/sAI1nFhFff"
56734,56734,twitter athbhliain faoi year,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,@pskeltonphoto @ArcherValerie And to you both. It's been an age since I encountered you on Twitter. Athbhliain faoi mhaise/Happy New Year. 🌸📷
54767,54767,posting twitter account people part cause hope anyone,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,@The_Impartial_ @StuartMortimer1 Posting on a Twitter account followed by a few hundred people hardly makes it an essential part of furthering your cause. Hope I haven’t offended anyone 🙄
72136,72136,thank onespeaking everyone tweet support,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,0.7854458717797943,False,"@wrenasaurus Wow! Thank you very much, as they so tho it takes one to know one...speaking of which .@Twitter have suspended another lovely less tonight so can everyone also pls tweet #IStandWithTheCanary #IStandWithKerryAnne in support of the lovely .@TheMendozaWoman too! ✌,💚&amp;✊!"
61302,61302,bloody twitter typo,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,Bloody Twitter typos
86780,86780,sort catchup twitter people loop start episode recap pointless bullshit,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,There needs to be some sort of catch-up on Twitter for people who have been out the loop for a while. Like the start of an episode. Here’s a two-minute recap of all the pointless bullshit you missed
24009,24009,satisfaction tweet,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,"@SusanFairweathe @IanMorrisLabour You know what I want to say, but I won’t give them the satisfaction of throwing me out over a tweet about a mystical being."
8456,8456,twitter feed apple campus plane,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,My Twitter feed has gone from 100% cars to 100% Apple Campus. Excited to be on a plane soon and away from both.
88790,88790,wait twitter garden,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,can't wait to tell my gf that twitter convinced me to spend £300+ on a garden hot tub
72199,72199,mother truth justice share support twitter storm,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,0.8183938029197916,False,"#NoahsArmy #IStandWithFiona This is completely heartbreaking as a mother to a 14yr old boy I can only imagine what Fiona must be going through, she deserves the truth justice at the very least. Please share this support the Twitter storm on Sunday evening!...⬇️ ✊ https://t.co/1sral3kJVF"
69134,69134,account wire thing twitter,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,"@wallywookie I believe you mentioned giving up on the app, not your account. It’s one of those crossed wire things that Twitter is so good at.🙄 Sending humongous hugs.🤗"
110399,110399,chief history twitter account,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,The new MI6 chief @UKPolDirRichard must be the first in the service’s history to have a Twitter account. #tomorrowspaperstoday https://t.co/pBGGmk8EY4
86564,86564,litigation instance subtweet block,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,0.8978150984666401,False,@Zoah_HS Also the closest we would come to litigation in that instance would be a snarky subtweet and a soft block
51691,51691,site tweet,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,This is where all your 'I can't believe this site is free' tweets have gotten us. https://t.co/QuMKLMCrVW
43402,43402,office time twitter storm charge,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,"Now that @JoeBiden is in office, it's time to send him a Twitter storm to drop charges and #FreeAssange https://t.co/RbQeFwvg0h"
89857,89857,year tweet time siobhan baby ruari,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,"@Pieandapint Fifteen years ago? As ever your tweets make me feel old. The last time I listened, Siobhan had just fled to Germany with baby Ruari."
35792,35792,everyone provide name photo profile parliament police twitter bill time time resource behaviour,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,1. Make everyone provide verifiable ID upon registering. 2. Real names and facial photos on all profiles. 3. Pass a law through Parliament allowing the police to issue Twitter with a bill every time they have to use up time and resources investigating bad behaviour on here. https://t.co/Eo7HfTRbkx
63262,63262,change newoldskool beech wood table,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,0.6062027822196807,False,@davehendon @EmFrazer (I'm not against all change - I like the new/old-skool 'beech' wood tables)
16517,16517,message twitter handle error,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,"@particle @_CryptoNews_Net @_SparkGM @GetKalao Yes, my message was aimed at @_CryptoNews_Net who included my Twitter handle in error."
22149,22149,photography space twitter folk profile photo part,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,0.9228679738831947,False,Are there any photography spaces on Twitter without any folks with ape profile photos as a part of them?
85306,85306,tweet timeline soldier alaqsa mosque jerusalem night whilst people year condemnation,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,Very concerned about why there are no tweets on my timeline about IDF soldiers storming Al-Aqsa mosque in Jerusalem last night whilst people were in there worshipping. IDF did this last year too. Waiting for condemnation.
7752,7752,tweet twitter world medium campaign please,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,"@SurenaChande God-tier tweet, that. Can you organise a Twitter World Cup of social media PR campaigns please?"
105491,105491,niamh tweet member article piece take care,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,"@niamhck @deekinstow @nhscarersltns Hey Niamh, I came across this tweet and wanted to say 1. Im an LCC member, it's declared clearly on the article, but I decided to join because I agree with them - they don't tell me what to say! and 2. I hope you read the piece, which I would call pretty anecdote free? Take care"
