,id,created_at,edit_history_tweet_ids,text,withheld
29,1.5615363329960018e+18,2022-08-22 02:10:48+00:00,['1561536332996001792'],RT @cindylocke47: Happy birthday Jonathan!! 🎂🥂 https://t.co/ExasNXBcJc,
30,1.561383782208389e+18,2022-08-21 16:04:37+00:00,['1561383782208389120'],RT @Nflynn_gbm: I would love for people to share if possible as my children and two nephews are raising money for @braintumourrsch in the h…,
31,1.5613721581898793e+18,2022-08-21 15:18:26+00:00,['1561372158189879297'],@DrDoyleSays Fascinating read ..,
32,1.5613051424939377e+18,2022-08-21 10:52:08+00:00,['1561305142493937664'],"RT @JudyMurray: No. Not fair at all.  Protect women’s sport. Listen to the facts, the scientists and the medics. This is wrong.",
33,1.5611440677271798e+18,2022-08-21 00:12:05+00:00,['1561144067727179787'],"RT @EuroGuido: Food inflation is bad at nearly 10%. Still could be worse, we could still be in the EU. https://t.co/1p5NKL3TlC",
34,1.5611394427059978e+18,2022-08-20 23:53:42+00:00,['1561139442705997825'],RT @thecoastguy: Long live flesh and blood humans and their real intelligence.,
35,1.5611392552793293e+18,2022-08-20 23:52:57+00:00,['1561139255279329281'],@thecoastguy Absolutely joyous x,
36,1.5611364970839409e+18,2022-08-20 23:42:00+00:00,['1561136497083940864'],RT @Nanaakua1: @AlStewartOBE @GBNEWS @thetimes @Telegraph @Daniel_J_Martin @camillahmturner I was pretty disappointed they completely omitt…,
37,1.5610898571240243e+18,2022-08-20 20:36:40+00:00,['1561089857124024328'],RT @DeanJackJones: Consistent throughout... Always perfectly put @thecoastguy,
38,1.5610840361347195e+18,2022-08-20 20:13:32+00:00,['1561084036134719490'],"RT @TimothyWestNews: Hello Twitter! We would love to get to 5,000 followers for the brilliant Tim. Would you help by retweeting &amp; follow us…",
39,1.5610771338580296e+18,2022-08-20 19:46:06+00:00,['1561077133858029569'],RT @AlStewartOBE: A terrific piece in @thetimes - but odd it doesn’t mention that all the key points @hzeffman &amp; @Steven_Swinford rightly h…,
40,1.5609616291725025e+18,2022-08-20 12:07:08+00:00,['1560961629172502530'],RT @Miss_Snuffy: Extraordinary.,
41,1.5609552467838894e+18,2022-08-20 11:41:46+00:00,['1560955246783889408'],RT @Nacho60363774: Imagine voting this in too represent you in parliament !!! Gets paid £82k + expenses and falls asleep at work anywhere e…,
42,1.5607774912451584e+18,2022-08-19 23:55:26+00:00,['1560777491245158400'],RT @DominicFarrell: Clear pic. Police in Manchester want to speak to this man in relation to a sexual assault on a 6 year old. Someone know…,
43,1.5604145795276718e+18,2022-08-18 23:53:21+00:00,['1560414579527671809'],"RT @helpusfindowami: #findowami #FindOwamiDavies 

Please help with anything. Any information, any no matter how small a detail please shar…",
44,1.560414343820415e+18,2022-08-18 23:52:25+00:00,['1560414343820414977'],RT @ArchRose90: Michael Portillo is joining GB News. Fantastic news as he’s one of the most articulate &amp; logical people on TV.,
45,1.560408048694444e+18,2022-08-18 23:27:24+00:00,['1560408048694444039'],"RT @helpusfindowami: Day number 42. 
Owami is still missing,we are still appealing to everyone for help in #FindOwamiDavies . Please don’t…",
46,1.5602090012535685e+18,2022-08-18 10:16:27+00:00,['1560209001253568513'],"RT @alanvibe: If this is true, it changes everything @DrAseemMalhotra @MarkSteynOnline @GBNEWS 

 https://t.co/XJgLZpaaC3",
47,1.5599825774439055e+18,2022-08-17 19:16:44+00:00,['1559982577443905537'],"RT @Nigel_Farage: This is the man, Thomas O’Halloran, who was stabbed to death in a shocking attack in West London. 

We have seen 6 murder…",
48,1.559982308232495e+18,2022-08-17 19:15:40+00:00,['1559982308232495105'],"RT @jebernstone: @GBNEWS The responsibility for violence, (especially knife attacks of which there are many) in London &amp; the means to stop…",
49,1.5599801524944732e+18,2022-08-17 19:07:06+00:00,['1559980152494473224'],RT @BarristersHorse: 1. Stuff their green levies. The current predicament Europe finds itself in exposes the futility of renewables replaci…,
50,1.5599234708128072e+18,2022-08-17 15:21:52+00:00,['1559923470812807178'],"RT @GBNEWS: 'We are the United Kingdom. And there is one Parliament who should govern the United Kingdom!'

Former MEP Ben Habib says Holyr…",
51,1.5599169007207137e+18,2022-08-17 14:55:45+00:00,['1559916900720713728'],RT @ChrisGPackham: You couldn’t make it up . . . and you don’t have to as the UK is set to receive a shipment of Australian gas . Fossil fu…,
52,1.5599155425463665e+18,2022-08-17 14:50:21+00:00,['1559915542546366465'],RT @KarenBrowne9: Why are we so destructive? https://t.co/Dx2ulNNr8l,
53,1.5599083919795528e+18,2022-08-17 14:21:57+00:00,['1559908391979552770'],RT @JohnSmi85656082: @BernieSpofforth https://t.co/xS7HFH4Bin,
54,1.5599076348656353e+18,2022-08-17 14:18:56+00:00,['1559907634865635330'],RT @herrbartlett1: @BernieSpofforth https://t.co/1eAgFVlnov,
55,1.5598321529628918e+18,2022-08-17 09:19:00+00:00,['1559832152962891780'],RT @daniellejade198: The lack of media coverage about the disappearance of student nurse Owami has made me angry. She is a missing person.…,
56,1.559830986615038e+18,2022-08-17 09:14:22+00:00,['1559830986615037952'],RT @colinbrazierGBN: The BBC is to be congratulated for employing presenters who can tell what someone is thinking just by looking at them.…,
57,1.5596884999215514e+18,2022-08-16 23:48:10+00:00,['1559688499921551362'],"RT @colinbrazierGBN: A man in his 80s, stabbed to death.
While riding his mobility scooter.
London isn’t just lawless, it’s depraved. https…",
58,1.559326794075054e+18,2022-08-15 23:50:53+00:00,['1559326794075054081'],RT @TiceRichard: Michael O’ Leary has a way with words😂 https://t.co/y5oUmtSPrh,
59,1.5590963617018552e+18,2022-08-15 08:35:13+00:00,['1559096361701855232'],RT @JamesMelville: I urge everyone to watch this monologue from @thecoastguy. It is a brilliantly frank summary of what has happened over t…,
60,1.5587317338010747e+18,2022-08-14 08:26:19+00:00,['1558731733801074688'],RT @Arachoid666: The person on the left is not allowed to be hired to supervise minor-aged girls getting undressed yet the person on the ri…,
61,1.558731314551046e+18,2022-08-14 08:24:39+00:00,['1558731314551046145'],RT @LozzaFox: Congratulations parents of these thuglets. You must be so proud. Good citizens give up the most productive yrars of their liv…,
62,1.5584970919445957e+18,2022-08-13 16:53:56+00:00,['1558497091944595456'],RT @sharrond62: This because yet again reported by Trans activists for speaking facts! So I’ll just retweet ..,
63,1.5584847744146063e+18,2022-08-13 16:05:00+00:00,['1558484774414606336'],"RT @DominicFarrell: For all those grabbing headlines condemning the attack on Salman Rushdie, why were you AWOL in defending the rights of…",
64,1.5584844683562353e+18,2022-08-13 16:03:47+00:00,['1558484468356235266'],RT @BarristersHorse: And still Jess can't afford a printer.,
65,1.5584822437310382e+18,2022-08-13 15:54:56+00:00,['1558482243731038209'],"@TomPMarshall @Dr_F_Khalil I saw a young man in clinic who told me his mum called an ambulance for him as he was being sick &amp; had abdo pain.He was kept in overnight,had a CT scan &amp; discharged with pain killers he admitted to me he had actually been on a weekend drinking bender. What a waste of resources.",
66,1.5582429544180326e+18,2022-08-13 00:04:05+00:00,['1558242954418032640'],"RT @RoyalFamily: Can you believe it’s been 7️⃣0️⃣ days since the The Queen’s #PlatinumJubilee central weekend!?

💜 What are your favourite…",
67,1.5582416574050304e+18,2022-08-12 23:58:56+00:00,['1558241657405030401'],"RT @thecoastguy: With the farmers, all the way.",
68,1.5582414897544602e+18,2022-08-12 23:58:16+00:00,['1558241489754460161'],RT @CharSquires: Great advice for someone getting married tomorrow 😂 https://t.co/VlNL9Sz26I,
69,1.5581993263582577e+18,2022-08-12 21:10:44+00:00,['1558199326358257665'],"RT @BernieSpofforth: It’s Friday down time! And this is brilliant! 😆

  https://t.co/nRQzFlK0sg",
70,1.5581966657016013e+18,2022-08-12 21:00:09+00:00,['1558196665701601280'],RT @DominicFarrell: Scumbags who can’t even feed their kids properly. Their kids will grow up to be scumbags and so the cycle continues #La…,
71,1.5580993512511283e+18,2022-08-12 14:33:28+00:00,['1558099351251128321'],RT @BruceMairUK: Rachel Riley wins latest libel court battle with ex-Jeremy Corbyn aide https://t.co/kuF5WYw6Re,
72,1.5578272288803226e+18,2022-08-11 20:32:09+00:00,['1557827228880322566'],"RT @JeremyClarkson: Fucketty fuck. Had to stop harvesting because of, and I’m not making this up, the fire risk.",
73,1.55750578533222e+18,2022-08-10 23:14:50+00:00,['1557505785332219906'],RT @PaulEmbery: To think that somebody in authority actually thought it was a progressive idea to encourage shoppers to chose retailers acc…,
74,1.5571491234423644e+18,2022-08-09 23:37:36+00:00,['1557149123442364418'],"RT @Gabriele_Corno: As long as people think that animals don't feel, animals will have to feel that people don't think. https://t.co/lgmbfB…",
75,1.557147556215505e+18,2022-08-09 23:31:22+00:00,['1557147556215504896'],RT @WASPI_Campaign: You can support @WASPI_Campaign TODAY by sending an email to @GBNEWS for them to ask @trussliz what her intentions are…,
76,1.5570419259953316e+18,2022-08-09 16:31:38+00:00,['1557041925995331588'],RT @AvonandsomerRob: You fucking idiots.... https://t.co/RyUltpC53I,
77,1.5570297687045284e+18,2022-08-09 15:43:19+00:00,['1557029768704528389'],RT @sharrond62: What the hell is happening to our police force?!,
78,1.5568923645679862e+18,2022-08-09 06:37:20+00:00,['1556892364567986179'],RT @2020Comms: .@RachelReevesMP please request DG Finance #DWP addresses the help you have highlighted below that #Pensioners need and also…,
79,1.556782358031999e+18,2022-08-08 23:20:12+00:00,['1556782358031998978'],RT @PaulEmbery: Speechless. https://t.co/oolzjG5AC0,
80,1.5567817703932273e+18,2022-08-08 23:17:52+00:00,['1556781770393227267'],RT @ArchRose90: National embarrassment. https://t.co/X3Rfgm42Zx,
81,1.5567806371173663e+18,2022-08-08 23:13:22+00:00,['1556780637117366280'],RT @KeithLa25134915: https://t.co/fITDsSzyJj,
82,1.5567798974392566e+18,2022-08-08 23:10:25+00:00,['1556779897439256576'],RT @MargotLJParker: @GBNEWS After all these years the magic formula is to puncture the boats and disable the engines #Genius,
83,1.5562897831141048e+18,2022-08-07 14:42:53+00:00,['1556289783114104832'],RT @PaulEmbery: This is what makes Joe Public angry. The usual social activists &amp; virtue-signallers constantly peddle the narrative that th…,
84,1.5547850194823168e+18,2022-08-03 11:03:29+00:00,['1554785019482316801'],RT @Canellelabelle: Unhinged Shola is a true Racist. She lives with her hatred of White people out there for the world to see. And she stil…,
85,1.554784833292976e+18,2022-08-03 11:02:45+00:00,['1554784833292976128'],"RT @calvinrobinson: @SholaMos1 Shola, what *do* you like about the UK?",
86,1.554607385414599e+18,2022-08-02 23:17:38+00:00,['1554607385414598657'],RT @AvonandsomerRob: A train driver wearing a Rolex on the picket line is everything you need to know about socialism in 2022....,
87,1.5546037861145887e+18,2022-08-02 23:03:20+00:00,['1554603786114588674'],@PatrickChristys @GBNEWS Good to hear that Patrick . Take care of you x,
88,1.5546033790784512e+18,2022-08-02 23:01:43+00:00,['1554603379078451200'],"RT @DominicFarrell: I understand the armed forces are not renewing their @stonewalluk membership. If true, a significant step to restoring…",
89,1.5545981439788646e+18,2022-08-02 22:40:55+00:00,['1554598143978864640'],"RT @AlportWFC: 🔴⚪ WHITCHURCH ALPORT WOMEN 🔴⚪

We are incredibly proud of being able to provide footballing opportunities for girls of all a…",
90,1.554595702373843e+18,2022-08-02 22:31:13+00:00,['1554595702373842946'],RT @PoojaDhirRD: It was so brilliant working with @southasianIBD @GutsCharityUK @crohnsbabble @ibdseb @MadhoorRamdeen on this webinar discu…,
91,1.5542434259140362e+18,2022-08-01 23:11:23+00:00,['1554243425914036231'],"RT @colinbrazierGBN: ‘TRAITOR’. 
Fleck-spittled race-baiting, pure and simple. The mainstream media folk who book this character to appear…",
92,1.554215506416124e+18,2022-08-01 21:20:27+00:00,['1554215506416123904'],RT @DontDivideUsNow: 'We need to challenge this dangerous and divisive woke ideology — one that is spinning such a misleading picture of mo…,
93,1.5539001261916324e+18,2022-08-01 00:27:14+00:00,['1553900126191632384'],"RT @Miss_Snuffy: God save the Queen simply MEANS God save our country: 

In other words, God save the British people. 

The Monarch IS the…",
94,1.5538992047282995e+18,2022-08-01 00:23:35+00:00,['1553899204728299520'],"RT @MattWalshBlog: Well over one million whites were enslaved in North Africa between the 16th and 19th centuries, most of them abducted an…",
95,1.5538959491808297e+18,2022-08-01 00:10:38+00:00,['1553895949180829696'],RT @Lionesses: Absolute scenes! 🥳 https://t.co/EV5Wzvf4U3,
96,1.5538892015271322e+18,2022-07-31 23:43:50+00:00,['1553889201527132162'],RT @Lionesses: 😍 YOUR EUROPEAN CHAMPIONS 😍 https://t.co/8mW7ngE0fR,
97,1.5538886291976233e+18,2022-07-31 23:41:33+00:00,['1553888629197623296'],RT @lucymirandaward: This image of a woman shirtless in a sports bra - hugely  significant. This is a woman’s body - not for sex or show -…,
98,1.553888057023234e+18,2022-07-31 23:39:17+00:00,['1553888057023234048'],"RT @BorisJohnson: We are all gripped here watching the @Lionesses! 

Come on England! https://t.co/QKeN0uluyB",
99,1.553886618733486e+18,2022-07-31 23:33:34+00:00,['1553886618733486082'],RT @England: WE ARE EUROPEAN CHAMPIONS! 🏆 https://t.co/nyMu6OJoM5,
100,1.5538535664350904e+18,2022-07-31 21:22:14+00:00,['1553853566435090434'],RT @MorrisseyHelena: Wonderful victory! And against the always talented and relentless 🇩🇪. And such a normal and fun reaction by the team.…,
101,1.5538535121398252e+18,2022-07-31 21:22:01+00:00,['1553853512139825154'],"RT @PaulEmbery: “Someone has been caused anxiety based on your social media post. And that is why you’re being arrested.” British policing,…",
102,1.5538518246246072e+18,2022-07-31 21:15:18+00:00,['1553851824624607240'],RT @Lionesses: WE ARE EUROPEAN CHAMPIONS! 🤩🏆 https://t.co/DPWFHeeUKH,
103,1.553669508262396e+18,2022-07-31 09:10:51+00:00,['1553669508262395906'],RT @GoodwinMJ: Incredible must read piece. Kemi Badenoch lifts the lid on the Groupthink and cowardice that too often leaves civil servants…,
104,1.553523722958639e+18,2022-07-30 23:31:33+00:00,['1553523722958639105'],@Baddiel Heaven sent,
105,1.5533387828957266e+18,2022-07-30 11:16:40+00:00,['1553338782895726592'],"RT @theRCN: Did you know that your employer has a legal responsibility to ensure that you can access fresh water, take your breaks &amp; have s…",
106,1.5533059323140588e+18,2022-07-30 09:06:07+00:00,['1553305932314058752'],RT @UKOOGroup: ‘Fracking needs to be part of a national energy strategy to increase the security of supply’. We agree @thetimes https://t.c…,
107,1.5531626135755858e+18,2022-07-29 23:36:38+00:00,['1553162613575585801'],"RT @GoodwinMJ: *New* data. Doesn't fit the narrative ...

Progression rate into British unis by ethnic group

Chinese 81%
Asian 65.7%
Black…",
108,1.553107776724935e+18,2022-07-29 19:58:43+00:00,['1553107776724934661'],RT @thecoastguy: True or false?,
109,1.5530506887453125e+18,2022-07-29 16:11:53+00:00,['1553050688745312256'],"RT @AlStewartOBE: I accept and admit I am partisan but I do think economic reporting is a standout for @GBNEWS, not least because we are lu…",
110,1.5530353781809848e+18,2022-07-29 15:11:02+00:00,['1553035378180984835'],@BernieSpofforth It reminds me of The Jetsons,
111,1.55294945163912e+18,2022-07-29 09:29:36+00:00,['1552949451639119872'],RT @Future_Cities: Alex Beresford finds some dry grass (ignore greenery beyond) to broadcast a climate change drought warning piece to came…,
112,1.5529484556219187e+18,2022-07-29 09:25:38+00:00,['1552948455621918722'],RT @Fox_Claire: Cost of living crisis. People properly worried re cost of food/feeding kids etc. Yet this activism wastes gallons of milk w…,
113,1.5529426884582318e+18,2022-07-29 09:02:43+00:00,['1552942688458231810'],RT @JohnnyMercerUK: Important news as both candidates to be the next Prime Minister sign @TheSun Veteran’s pledge to protect the budgets of…,
114,1.5529426470561546e+18,2022-07-29 09:02:33+00:00,['1552942647056154625'],RT @thecoastguy: Every person knows the difference between right and wrong - and this is wrong.,
115,1.5528095080528937e+18,2022-07-29 00:13:31+00:00,['1552809508052893702'],@thecoastguy The Jetsons 😑,
116,1.552808555480236e+18,2022-07-29 00:09:44+00:00,['1552808555480236032'],RT @DouglasKMurray: ‘Tavistock gender clinic forced to shut over safety fears’. As predicted in ‘The Madness of Crowds.’ The gender-woo bri…,
117,1.5526992341971436e+18,2022-07-28 16:55:19+00:00,['1552699234197143552'],RT @rita_rake: @KemiBadenoch Thank you Kemi. Surely it is now time for an inquiry into the clinicians who have been experimenting on childr…,
118,1.552690124370182e+18,2022-07-28 16:19:07+00:00,['1552690124370182144'],RT @KemiBadenoch: I can’t state enough how profound this decision is 💥 There’s lots I can say now I’m no longer equalities minister -person…,
119,1.5520330675561103e+18,2022-07-26 20:48:13+00:00,['1552033067556110338'],"RT @OffsideRulePod: This will be on repeat until Sunday 😍🔥

#WEURO2022",
120,1.5520328477662003e+18,2022-07-26 20:47:20+00:00,['1552032847766200322'],"RT @JohnBennettBBC: Best moment of the tournament so far! 

Kids will be recreating this tomorrow morning… 

Alessia Russo 👏👏 https://t.co/…",
121,1.5519210163850158e+18,2022-07-26 13:22:58+00:00,['1551921016385015809'],"RT @skisidjames: @johnhug31724842 @NeilR40772524 @guyverhofstadt Friends went through over the weekend, many cabins still unmanned, stop be…",
122,1.5519209857875804e+18,2022-07-26 13:22:50+00:00,['1551920985787580416'],"RT @skisidjames: .@guyverhofstadt at his dishonest best. We have always required passport checks, we were not part of Schengen. It is the E…",
123,1.551858403349242e+18,2022-07-26 09:14:10+00:00,['1551858403349241856'],@GBNEWS Mercy..brilliant To The Point today.,
124,1.5518580647263027e+18,2022-07-26 09:12:49+00:00,['1551858064726302721'],@GBNEWS Nope,
125,1.551856225628967e+18,2022-07-26 09:05:30+00:00,['1551856225628966915'],"RT @LizKershawDJ: Nothing new #Dover #Folkestone 
@GBNews ⁦@hugorifkind⁩ https://t.co/t6MqhUNMjM",
126,1.5517176184065393e+18,2022-07-25 23:54:44+00:00,['1551717618406539271'],"RT @GBNEWS: 'We have failed to train enough doctors and nurses over many years... We need about a million people altogether.'

Chair of Hea…",
127,1.551670238827221e+18,2022-07-25 20:46:28+00:00,['1551670238827220992'],How about just talk about the things that matter…like the NHS .. Northern Island or immigration..not dress sense.. or Boris Johnson for goodness sake.. anything just waste time.. why??,
128,1.5516691932626985e+18,2022-07-25 20:42:18+00:00,['1551669193262698502'],"RT @bob_shepherd: I don’t know why, but I’m watching Liz Truss and Rishi Sunak’s TV debate.  I wish Rishi would shut up - he’s trying to ta…",
129,1.551663167645819e+18,2022-07-25 20:18:22+00:00,['1551663167645818881'],RT @brexitveracausa: Liz Truss and Rishi Sunak on #BBC - SORRY BBC @faisalislam is not an expert on the economy!,
130,1.5516553516568822e+18,2022-07-25 19:47:18+00:00,['1551655351656882177'],"@GBNEWS the young women, and gentleman Mark Steyn has had on his show this evening are such a credit to themselves. Spoke clearly, with intelligence, and passion about their experiences…well done to all involved with the show.",
131,1.5514991789746258e+18,2022-07-25 09:26:44+00:00,['1551499178974625793'],RT @davenewworld_2: This is a very powerful way to use urban art https://t.co/XkIob40zpG,
132,1.551357184423993e+18,2022-07-25 00:02:30+00:00,['1551357184423993344'],RT @bbclysedoucet: #Yemen,
133,1.551356485338374e+18,2022-07-24 23:59:43+00:00,['1551356485338374146'],RT @PaulEmbery: A woman was sacked from her job for expressing her belief in the traditional form of marriage during an election campaign i…,
134,1.5513559085586555e+18,2022-07-24 23:57:26+00:00,['1551355908558655488'],RT @MarcherMedia1: How did we get ourselves into a situation where it's now harder to leave our country with a passport than enter it witho…,
135,1.5513546954527089e+18,2022-07-24 23:52:36+00:00,['1551354695452708864'],"RT @BarristersHorse: On 23 July 2016 the delays at Dover were 14 hours.

On 23 July 2022 the delays at Dover were 7 hours.

Brexit has impr…",
136,1.5511328226220524e+18,2022-07-24 09:10:58+00:00,['1551132822622052354'],"RT @Telegraph: ""We have always had passport controls between the UK and France, regardless of EU membership"" | Writes Tony Smith
https://t.…",
137,1.5511326787868918e+18,2022-07-24 09:10:23+00:00,['1551132678786891776'],RT @SpeechUnion: The University of Edinburgh recently renamed its David Hume Tower due to the Enlightenment philosopher’s views on race. No…,
138,1.5509515042485535e+18,2022-07-23 21:10:28+00:00,['1550951504248553473'],RT @thecoastguy: Icing on the cake.,
139,1.5509378811113226e+18,2022-07-23 20:16:20+00:00,['1550937881111322626'],RT @johnandpol: Turn up at NHS clinic to ask for a doctor’s appointment. Grumpy and bossy receptionist tells me I can’t ask in person only…,
140,1.550932849062191e+18,2022-07-23 19:56:20+00:00,['1550932849062191104'],RT @BJsussex: @drdavidbull if boris and Richi were named and shamed about partygate why not the civil servants who attended the parties rep…,
141,1.5509283216424714e+18,2022-07-23 19:38:21+00:00,['1550928321642471425'],RT @JuliaHB1: Do you queue up for 6 hours to enter the US or Thailand or South Africa? None is in the EU either so of course it should take…,
142,1.5509074749281812e+18,2022-07-23 18:15:31+00:00,['1550907474928181248'],"RT @DominicFarrell: Four captains commanding the Royal Navy's training establishments (HMS Raleigh, Britannia Royal Naval College, HMS Sult…",
143,1.550898057528615e+18,2022-07-23 17:38:05+00:00,['1550898057528614912'],RT @sharrond62: Putting this out there again because this 👇🏼is factually correct. Facts often left off MSM reporting… which conflates illus…,
144,1.5508753033664922e+18,2022-07-23 16:07:40+00:00,['1550875303366492161'],"RT @BorisJohnson: This week I visited Ukrainian troops being trained by British Armed Forces in North Yorkshire. 

The UK is committed to d…",
145,1.5508751251212534e+18,2022-07-23 16:06:58+00:00,['1550875125121253376'],RT @bobstackle: Please could you all wish this young lady a Happy 100th Birthday today. Glad Pittam . She would appreciate some nice words.…,
146,1.5506241410862776e+18,2022-07-22 23:29:39+00:00,['1550624141086277633'],RT @RoyalFamily: 🎂 Wishing a very Happy 9th Birthday to Prince George! https://t.co/RenASYiAsU,
147,1.5506239934593595e+18,2022-07-22 23:29:03+00:00,['1550623993459359747'],RT @FrankSt34499711: The row of 4 town houses that burned down in Barnsley turned out to have been started by faulty electrical equipment p…,
148,1.5506234925000827e+18,2022-07-22 23:27:04+00:00,['1550623492500082693'],RT @RealStephenKerr: It's been confirmed today that the SNP are forcing the Lord Advocate to go to the Supreme Court and argue for Nicola S…,
149,1.5503998378998374e+18,2022-07-22 08:38:21+00:00,['1550399837899837440'],"RT @Versati51739827: Hatun Tash, a Christian preacher who frequents Speakers Corner, the beacon of free speech for 150 years, (being quickl…",
150,1.5502762238462034e+18,2022-07-22 00:27:09+00:00,['1550276223846203392'],"RT @MichelleDewbs: Can someone share with me whatever it is that @jk_rowling has done / said which is “anti-trans”? 

I’m not being facetio…",
