,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
1993,1993,ride anyones,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@RMcCarthy86 If I'm kept fed and having HST rides, then I'm anyone's!", if i'm kept fed and having hst rides then i'm anyones,2020-05-19 08:04:47+00:00,None,0,None
1994,1994,teacher pupil teacher pupil return govt plan standard,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"Really! WTF if it's good enough for teachers and pupils it's good enough for them! When teachers and pupils can make a safe return with social distancing, testing and tracing it will be OK. Govt should have a plan, bloody MP's with their double standards! https://t.co/btxezjWFWW",really wtf if it's good enough for teachers and pupils it's good enough for them when teachers and pupils can make a safe return with social distancing testing and tracing it will be ok govt should have a plan bloody mp's with their double standards ,2020-05-19 13:20:07+00:00,None,1,Positive
1995,1995,hind teeth kind encounter connection,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,I would give my hind teeth for this kind of encounter ❤️ Orca Connection https://t.co/kXW0B0z03C via @YouTube,i would give my hind teeth for this kind of encounter  orca connection  via ,2020-05-19 17:59:22+00:00,None,0,None
1996,1996,choiceeveryone people diesel game year something,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@agaymansdiary @WalesOnline Totally by choice....everyone else’s 😂 though tbf people like Vin Diesel love the game and it’s been going for years so must be something in it.,  totally by choiceeveryone else’s  though tbf people like vin diesel love the game and it’s been going for years so must be something in it,2020-05-19 19:13:32+00:00,None,1,Positive
1997,1997,work callwill bitmight team,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.8105854424742227,False,@agaymansdiary @WalesOnline On a work call.....will do in a bit...might have some explaining if I suddenly played that over Teams!,  on a work callwill do in a bitmight have some explaining if i suddenly played that over teams,2020-05-19 19:15:33+00:00,None,1,Positive
1998,1998,birthday sausage,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"@dangerous_adam Happy Birthday, sausage 🥳", happy birthday sausage ,2020-05-19 20:43:17+00:00,None,1,Positive
1999,1999,hoover operation manager time,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@RPMarks A fine Hoover era on the South Western. I was Divisional Operations Manager at the time, a fine hoover era on the south western i was divisional operations manager at the time,2020-05-19 21:48:13+00:00,None,1,Positive
2000,2000,heathrow rail link option heathrow express guildford reigate chord redhill,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@surfblue99 @GarethDennis @stejormur Cue Heathrow Southern Rail Link. My favourite option is to extend the Heathrow Express to Gatwick via this, then Woking, Guildford, Reigate and a new W-S chord at Redhill",   cue heathrow southern rail link my favourite option is to extend the heathrow express to gatwick via this then woking guildford reigate and a new ws chord at redhill,2020-05-20 07:48:01+00:00,None,1,Positive
2001,2001,halfway month life,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.7639530406825484,False,"@paul_winginit @RMcCarthy86 Halfway there next month, where has my life gone?!",  halfway there next month where has my life gone,2020-05-20 07:58:11+00:00,None,0,None
2002,2002,morning nothing,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,If this doesn’t brighten up your morning then nothing will https://t.co/RKexcqKHcp,if this doesn’t brighten up your morning then nothing will ,2020-05-20 08:00:41+00:00,None,1,Positive
2003,2003,risk assessment documentation,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@CherryBaz I’m presuming their Mum had reviewed the Risk Assessment documentation 😂, i’m presuming their mum had reviewed the risk assessment documentation ,2020-05-20 11:44:52+00:00,None,2,Negative
2004,2004,hero cape seriousness everyone family,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"Not all heroes wear capes 😂😂 but in all seriousness, glad everyone was ok and that it didn't wipe out a pedestrian or family. https://t.co/U3U3LxjPqO",not all heroes wear capes  but in all seriousness glad everyone was ok and that it didn't wipe out a pedestrian or family ,2020-05-20 12:04:32+00:00,None,1,Positive
2005,2005,show question people answer,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,0.3633717799234137,False,"@fawwon1 I think sometimes on this show, the questions are so simple, people think ""that can't be the answer it's far too easy"".", i think sometimes on this show the questions are so simple people think that can't be the answer it's far too easy,2020-05-20 15:49:43+00:00,Life,1,Positive
2006,2006,rebel cause,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@christianwolmar @TheFactCompiler Rebel with a cause,  rebel with a cause,2020-05-20 16:08:03+00:00,None,2,Negative
2007,2007,rebel cause,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@christianwolmar @TheFactCompiler Rebel without a cause,  rebel without a cause,2020-05-20 16:09:35+00:00,None,2,Negative
2008,2008,twitter point,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@TheFactCompiler @christianwolmar I seem to have failed to master Twitter at this point - you are without whereas he is with,  i seem to have failed to master twitter at this point  you are without whereas he is with,2020-05-20 16:11:06+00:00,Life,2,Negative
2009,2009,break time time stride bounce dont anyone,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@perrigame Do you know what, I look back at all you've been through over the yrs including your 'spa break with her majesty time' and I'm actually really proud of how each time you take it in your stride, bounce back stronger and better. Dont let anyone take that from you", do you know what i look back at all you've been through over the yrs including your spa break with her majesty time and i'm actually really proud of how each time you take it in your stride bounce back stronger and better dont let anyone take that from you,2020-05-20 16:15:58+00:00,None,1,Positive
2010,2010,stuff others people call,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@perrigame You are more than welcome - you have been through some stuff that for others would have ended them - you got through them, you will get through this. There are more people for you than against you and many only a call away", you are more than welcome  you have been through some stuff that for others would have ended them  you got through them you will get through this there are more people for you than against you and many only a call away,2020-05-20 16:23:24+00:00,None,1,Positive
2011,2011,time flamethrower,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.4454706808331599,False,@TheFactCompiler @christianwolmar Next time perhaps I’ll bring a flamethrower then,  next time perhaps i’ll bring a flamethrower then,2020-05-20 17:00:20+00:00,None,0,None
2012,2012,morning officer something boot door chat roadworks coffee defence,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.6704864465121503,False,@samsparkes999 Once got stopped early morning on way to work by a lovely A&amp;S officer as something was caught in my boot door and he said to me during the chat 'those roadworks you drove around' to which I responded with 'what roadworks?' It was stupidly early no coffee yet in my defence!, once got stopped early morning on way to work by a lovely aamps officer as something was caught in my boot door and he said to me during the chat those roadworks you drove around to which i responded with what roadworks it was stupidly early no coffee yet in my defence,2020-05-20 18:16:27+00:00,None,2,Negative
2013,2013,traction motor,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@Worthy_Driver @Suburban_Jogger @FelixFiennes @swtrains_watch I think @FelixFiennes was talking about 442s. Shall we tell him about the traction motors?,    i think  was talking about shall we tell him about the traction motors,2020-05-21 14:59:29+00:00,None,0,None
2014,2014,guard guard version,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"@TheNightTrain3 We haven't a guard, we haven't a guard! At least, I think that's what the UK version is.", we haven't a guard we haven't a guard at least i think that's what the uk version is,2020-05-21 16:28:48+00:00,None,0,None
2015,2015,surprise government,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.4914945526372682,False,"@acgrayling What an f'ing surprise, I wonder who told who not to pursue this. They're just as corrupt as trump's government", what an f'ing surprise i wonder who told who not to pursue this they're just as corrupt as trump's government,2020-05-21 23:46:03+00:00,None,1,Positive
2016,2016,drink coffee person coffee stair,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.1461915426315839,False,@MsWelshyyy One of us feels the other drinks far too much coffee every day. Said person also fails to realise that it’s the said coffee that’s stopping me from pushing him down the stairs...., one of us feels the other drinks far too much coffee every day said person also fails to realise that it’s the said coffee that’s stopping me from pushing him down the stairs,2020-05-23 12:42:35+00:00,None,2,Negative
2017,2017,bachmann club,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,0.3936253782369324,False,@CopleyHill I need to rejoin the bachmann club to get more boxes after seeing this., i need to rejoin the bachmann club to get more boxes after seeing this,2020-05-23 13:59:48+00:00,Life,0,None
2018,2018,office intern list idea description loop branch rail conversion waterside branch,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@philatrail It rather looks like the office intern was left to write this list up. Probably some good ideas here but the descriptions are appallling. I’m guessing a loop for the Abbey branch, or else light rail conversion? Waterside is Fawley branch maybe?", it rather looks like the office intern was left to write this list up probably some good ideas here but the descriptions are appallling i’m guessing a loop for the abbey branch or else light rail conversion waterside is fawley branch maybe,2020-05-23 16:41:00+00:00,None,1,Positive
2019,2019,boris minder disaster someone government policy making,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"Wow! Boris without his pet minder would probably be a disaster, unless he can hire someone who can corral government policy making and comms better. https://t.co/PUhZjN2U4r",wow boris without his pet minder would probably be a disaster unless he can hire someone who can corral government policy making and comms better ,2020-05-23 17:02:51+00:00,None,1,Positive
2020,2020,reaction story sympathy situation decision attempt rule,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@Dannythefink My initial reaction to this story was one of sympathy: in a similar hypothetical situation I might have come to the same decision. But the attempts to spin this as “within the rules” seem doomed to fail, my initial reaction to this story was one of sympathy in a similar hypothetical situation i might have come to the same decision but the attempts to spin this as within the rules seem doomed to fail,2020-05-23 17:09:14+00:00,None,2,Negative
2021,2021,version routeing guide,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.4687870414626401,False,@TheFactCompiler Does the new-fangled version of the Routeing Guide still permit this I wonder?, does the newfangled version of the routeing guide still permit this i wonder,2020-05-23 17:20:17+00:00,None,0,None
2022,2022,puff fact,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@christianwolmar Don’t ruin a great PR puff with some awkward facts, don’t ruin a great pr puff with some awkward facts,2020-05-23 17:38:17+00:00,None,2,Negative
2023,2023,lack fitness alex,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@AlexHynes Huh. I’m not convinced about your previous supposed lack of fitness Alex., huh i’m not convinced about your previous supposed lack of fitness alex,2020-05-23 17:39:17+00:00,None,2,Negative
2024,2024,boris johnson cummings petition,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.1845612641969953,False,Boris Johnson: Dominic Cummings should be asked to resign - Sign the Petition! https://t.co/8OSqRNQYuq via @UKChange,boris johnson dominic cummings should be asked to resign  sign the petition  via ,2020-05-24 08:01:15+00:00,None,2,Negative
2025,2025,bullsht family london child parent risk exposure illness rule rule,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.8481667067797461,False,"@danny__kruger Bullsh*t, he had family in London his child could have gone to if absolutely necessary. His parents must be of an age where they are at greater risk to exposure of illness. How the F*ck can that be reasonable, he broke the rules, one for us and no rules for them, he should go!!", bullsht he had family in london his child could have gone to if absolutely necessary his parents must be of an age where they are at greater risk to exposure of illness how the fck can that be reasonable he broke the rules one for us and no rules for them he should go,2020-05-24 12:15:32+00:00,None,2,Negative
2026,2026,rule citizen consequence rule consequence money power influence,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"#DominicCummngs #borisjohnson #COVIDー19 #lockdown one rule for the ordinary citizens with consequences, no rules or consequences for those with money, power and influence. End the #corrupt #establishment https://t.co/ayDa7stk18",    one rule for the ordinary citizens with consequences no rules or consequences for those with money power and influence end the   ,2020-05-24 12:19:37+00:00,None,2,Negative
2027,2027,factor voter labour leader change kier year policy team credible,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@TheFactCompiler @chrisrumfitt The other factor driving us floating voters in ‘97 was that Labour had a seriously electable leader for a change. Kier now has four years to make Labour policies and team credible,  the other factor driving us floating voters in  was that labour had a seriously electable leader for a change kier now has four years to make labour policies and team credible,2020-05-24 18:09:31+00:00,None,2,Negative
2028,2028,time keir,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@SimonWeller @TheFactCompiler @chrisrumfitt @CardiganOfShame Last time I wrote “Keir” it changed it to “Keira”!,    last time i wrote keir it changed it to keira,2020-05-24 18:18:23+00:00,None,0,None
2029,2029,bottom middle,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.958489225224893,False,"@SkyBlueStacey A from the top, E from the bottom, hold the middle.", a from the top e from the bottom hold the middle,2020-05-25 08:25:24+00:00,None,1,Positive
2030,2030,emergency bike lane impressive,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@christianwolmar If that’s an emergency bike lane it’s dead impressive., if that’s an emergency bike lane it’s dead impressive,2020-05-25 10:27:51+00:00,None,2,Negative
2031,2031,approach airline department charge,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@christianwolmar @RailDeliveryGrp This is such a completely different approach from that of airlines and CAA combined I’m amazed that the same gov’t department can be in charge of both. Or am I?,  this is such a completely different approach from that of airlines and caa combined i’m amazed that the same gov’t department can be in charge of both or am i,2020-05-25 10:29:29+00:00,None,1,Positive
2032,2032,press conference rabb people,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,Press Conference is running late. I suspect Rabb is running round chinning people #DominicCummngs,press conference is running late i suspect rabb is running round chinning people ,2020-05-25 15:23:39+00:00,None,2,Negative
2033,2033,distancing principle cyclist,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@BBCTomEdwards Do social distancing principles not apply to cyclists?, do social distancing principles not apply to cyclists,2020-05-25 20:17:00+00:00,None,0,None
2034,2034,buckinghamshire door,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.844407639919273,False,"@RMcCarthy86 Let's faces it, you only watch it for the 43's in the first one and Tornado in the second... ...yes, I'm hiding behind my securely locked Buckinghamshire door.", let's faces it you only watch it for the in the first one and tornado in the second yes i'm hiding behind my securely locked buckinghamshire door,2020-05-25 20:36:24+00:00,None,1,Positive
2035,2035,return portion june,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@That_Train_Guy @LNER Wouldn't a return portion be valid until 25th June?,  wouldn't a return portion be valid until june,2020-05-26 06:29:57+00:00,None,0,None
2036,2036,labour liar year,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@whatsonbristol If he goes, so should the 3 labour mps outed for breaching too. All MPs lie, my local ones been a liar for years.", if he goes so should the labour mps outed for breaching too all mps lie my local ones been a liar for years,2020-05-26 06:58:51+00:00,None,2,Negative
2037,2037,government population fool cummings rule rule power,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.5244326321434197,False,"@BorisJohnson @Siobhan_Baillie this government is taking the UK population for fools, this is not acceptable and Cummings must go, if #BorisJohnson won't get rid of him then he must go too. This is going to run and run, one rule for us no rules for those in power, unacceptable! https://t.co/A5TwKjNh8u",  this government is taking the uk population for fools this is not acceptable and cummings must go if  won't get rid of him then he must go too this is going to run and run one rule for us no rules for those in power unacceptable ,2020-05-26 08:58:06+00:00,None,2,Negative
2038,2038,constituent load teamwork thing camera election time something press stop beard,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@Mark_J_Harper As one of your constituents, what a load of rubbish - you're not interested in teamwork, you only turn up for things when there's a camera there or election time, never respond unless its something to give you good press, stop hiding behind your beard...", as one of your constituents what a load of rubbish  you're not interested in teamwork you only turn up for things when there's a camera there or election time never respond unless its something to give you good press stop hiding behind your beard,2020-05-26 14:31:41+00:00,None,2,Negative
2039,2039,april fool people mark harper intergrity honesty wonder people swindon wife,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@Mark_J_Harper Must be a late April Fools - Seen it all now, people praising Mark Harper for his intergrity, honesty for having a spine. Wonder if certain people in Swindon would agree. Remember what a tangled web you and your 'wife' weave....", must be a late april fools  seen it all now people praising mark harper for his intergrity honesty for having a spine wonder if certain people in swindon would agree remember what a tangled web you and your wife weave,2020-05-26 14:36:43+00:00,None,1,Positive
2040,2040,people distancing press,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@SkyNews I don't agree with all that he did, but harrassing him now and subjecting people to no social distancing by the press is wrong - and didn't see you doing this to the 3 MPs who were outed as breaching this before he did.", i don't agree with all that he did but harrassing him now and subjecting people to no social distancing by the press is wrong  and didn't see you doing this to the mps who were outed as breaching this before he did,2020-05-26 14:50:35+00:00,None,2,Negative
2041,2041,today death rail railtrack john edmonds,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,False,Shocked to learn today of the death of my (twice) former British Rail and Railtrack boss John Edmonds,shocked to learn today of the death of my twice former british rail and railtrack boss john edmonds,2020-05-26 21:39:10+00:00,Work,2,Negative
2042,2042,jcpe anecdote twitter,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@Captain_Deltic I’ve got lots of JCPE anecdotes but they’re probably not especially suitable for Twitter!, i’ve got lots of jcpe anecdotes but they’re probably not especially suitable for twitter,2020-05-27 11:26:40+00:00,Life,0,None
2043,2043,brian baby middleton brian time isle wight wcml,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@CherryBaz @Captain_Deltic Brian Mellitt’s baby really, but also promoted by Richard Middleton I think. I told Brian at the time that he should test it out on the Isle of Wight not the WCML. I think he thought it was joking, whereas I was deadly serious!",  brian mellitt’s baby really but also promoted by richard middleton i think i told brian at the time that he should test it out on the isle of wight not the wcml i think he thought it was joking whereas i was deadly serious,2020-05-27 12:31:26+00:00,None,1,Positive
